store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status,duration_of_expiry,discount,discount_percentage,discount_price,last_status,ultra_discount_percentage,ultra_discount
SuperValue,69.14550982136849,41.36592940222649,Bakery Products,Makfa,Buns,8,2024-03-26,2024-04-08,1.68,yes,13,yes,50.0,0.84,no,50.0,0.84
TastyBite,69.359813889341,41.39808012530283,Bakery Products,Ozon,Buns,31,2024-09-05,2024-09-27,5.48,no,22,yes,50.0,2.74,no,50.0,2.74
NutriMart,69.13080652636025,41.367550142592385,Meat Products,Oscar Mayer,Lamb,78,2024-08-31,2024-10-01,7.33,no,31,yes,50.0,3.665,no,50.0,3.665
MarketMax,69.25611891945165,41.29376935308799,Sweets,Milka,Ice Cream,95,2024-11-23,2025-09-01,4.86,no,282,no,0.0,0.0,no,0.0,0.0
TastyBite,69.39888910191686,41.37860018404073,Sweets,Nestlé,Ice Cream,75,2024-09-20,2025-04-08,5.76,no,200,yes,26.3,1.51488,no,26.3,1.51488
MegaMarket,69.19248913688618,41.25689355538033,Beverages,Coca-Cola,Coffee,7,2024-10-05,2025-12-10,13.55,yes,431,yes,16.5,2.2357500000000003,yes,0.0,0.0
MegaMarket,69.17840473466914,41.3755156397872,Dairy Products,Campina,Kefir,55,2024-11-14,2024-12-18,5.37,yes,34,yes,50.0,2.685,no,50.0,2.685
EcoGrocer,69.3836576238968,41.30283506077414,Meat Products,Hormel,Hot Dogs,86,2024-12-23,2025-02-04,14.41,yes,43,yes,49.9,7.19059,no,49.9,7.19059
FoodWorld,69.39838314772231,41.27838447915461,Bakery Products,Ozon,Pasta,65,2024-06-06,2024-06-29,2.96,yes,23,yes,50.0,1.48,no,50.0,1.48
SuperValue,69.27151828878655,41.36681610869891,Sweets,Ferrero,Candies,67,2024-04-30,2024-11-06,7.0,no,190,yes,50.0,3.5,no,50.0,3.5
SuperValue,69.28355319903956,41.257015488796576,Sweets,Mars,Ice Cream,19,2024-11-22,2025-03-06,9.71,no,104,yes,44.4,4.311240000000001,no,44.4,4.311240000000001
PrimePick,69.11190250123624,41.24608369257524,Dairy Products,Campina,Cream,13,2024-08-08,2024-09-29,2.6,yes,52,yes,50.0,1.3,no,50.0,1.3
SuperValue,69.24281059376388,41.28452043671634,Meat Products,Hormel,Sausage,57,2024-04-01,2024-05-11,18.31,yes,40,yes,50.0,9.155,no,50.0,9.155
EcoGrocer,69.32189817241934,41.37088524471227,Meat Products,Tyson,Poultry,54,2024-06-07,2024-07-28,24.31,yes,51,yes,50.0,12.155,no,50.0,12.155
EcoGrocer,69.28645657989169,41.22778564617059,Dairy Products,Parmalat,Yogurt,44,2024-12-27,2025-02-08,3.66,yes,43,yes,48.7,1.7824200000000003,no,48.7,1.7824200000000003
TastyBite,69.3706823727475,41.32049574610217,Sweets,Mars,Jam,79,2024-03-30,2024-12-19,4.42,yes,264,yes,50.0,2.21,no,50.0,2.21
PrimePick,69.39783176531465,41.25159487901005,Sweets,Milka,Chocolate,66,2024-06-21,2025-03-14,10.09,yes,266,yes,31.8,3.20862,no,31.8,3.20862
EcoGrocer,69.32885972115211,41.29766661775173,Bakery Products,Barilla,Wheat Flour,62,2024-03-21,2024-08-18,3.95,no,150,yes,50.0,1.975,no,50.0,1.975
TastyBite,69.2328029044755,41.325345179176594,Sweets,Milka,Ice Cream,88,2024-11-07,2025-06-30,6.66,yes,235,yes,25.4,1.69164,yes,25.4,1.69164
GoldenCart,69.19319697593787,41.210849508587444,Meat Products,Cherkizovo,Lamb,95,2024-09-22,2024-11-09,12.62,yes,48,yes,50.0,6.31,no,50.0,6.31
TastyBite,69.34561414701585,41.321110883099564,Bakery Products,Makfa,Biscuits,85,2024-03-19,2024-05-09,3.33,yes,51,yes,50.0,1.665,no,50.0,1.665
GoldenCart,69.30590075423734,41.203170978451915,Meat Products,Tyson,Beef,96,2024-04-19,2024-06-13,22.48,yes,55,yes,50.0,11.24,no,50.0,11.24
MarketMax,69.27188340884902,41.32507397993185,Dairy Products,Danone,Cheese,85,2024-10-13,2024-12-23,5.37,yes,71,yes,50.0,2.685,no,50.0,2.685
MegaMarket,69.38830547740582,41.2835107764318,Meat Products,Tyson,Smoked Meat,41,2025-01-04,2025-02-05,11.04,yes,32,yes,49.7,5.48688,no,49.7,5.48688
EcoGrocer,69.33428078587545,41.34270021858873,Meat Products,Hormel,Lamb,92,2024-06-06,2024-06-14,13.6,yes,8,yes,50.0,6.8,no,50.0,6.8
EcoGrocer,69.12817387141364,41.34589083412102,Dairy Products,Parmalat,Yogurt,39,2024-04-18,2024-05-28,5.83,yes,40,yes,50.0,2.915,no,50.0,2.915
PrimePick,69.11692510949605,41.22009163683989,Sweets,Mars,Cakes,87,2024-10-15,2025-10-13,4.47,no,363,yes,21.1,0.94317,no,21.1,0.94317
NutriMart,69.32343520144616,41.355653654985176,Bakery Products,Barilla,Buns,24,2024-06-10,2024-09-18,2.14,no,100,yes,50.0,1.07,no,50.0,1.07
MarketMax,69.3220579313493,41.28454936556378,Beverages,Nescafé,Tea,8,2024-10-27,2026-07-17,10.11,yes,628,no,0.0,0.0,yes,0.0,0.0
PrimePick,69.26488430138807,41.39263251416641,Bakery Products,Barilla,Biscuits,85,2024-04-03,2024-08-05,4.67,no,124,yes,50.0,2.335,no,50.0,2.335
FreshFoods,69.1714025828448,41.3149111870761,Meat Products,Hormel,Hot Dogs,99,2024-03-23,2024-04-22,12.83,yes,30,yes,50.0,6.415,no,50.0,6.415
SuperValue,69.3027207631094,41.36237338092137,Beverages,Nestlé Pure Life,Coffee,84,2024-03-29,2024-10-21,4.91,yes,206,yes,50.0,2.455,no,50.0,2.455
MegaMarket,69.13735478800376,41.24813403866814,Dairy Products,President,Yogurt,90,2024-06-25,2024-07-18,7.86,no,23,yes,50.0,3.93,no,50.0,3.93
NutriMart,69.26982363353687,41.330399569810986,Sweets,Roshen,Candies,3,2024-10-17,2025-06-12,2.57,yes,238,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.23080600568498,41.359339419939985,Meat Products,Oscar Mayer,Beef,4,2024-09-13,2024-10-13,20.72,yes,30,yes,50.0,10.36,no,50.0,10.36
GoldenCart,69.30978554231173,41.35697363056367,Sweets,Milka,Chocolate,50,2024-10-17,2025-01-22,9.71,yes,97,yes,50.0,4.855,no,50.0,4.855
GoldenCart,69.200549044591,41.29865511676723,Meat Products,Cherkizovo,Lamb,45,2024-04-24,2024-05-22,13.06,yes,28,yes,50.0,6.53,no,50.0,6.53
FreshFoods,69.36429928521962,41.28143077950812,Beverages,Lipton,Mineral Water,88,2024-06-06,2025-02-07,5.8,yes,246,yes,49.9,2.8942,no,49.9,2.8942
MarketMax,69.15204126223952,41.22960247501771,Dairy Products,Nestlé,Milk,91,2024-10-27,2024-12-02,8.92,yes,36,yes,50.0,4.46,no,50.0,4.46
FreshFoods,69.203959548528,41.30608397023976,Sweets,Ferrero,Cakes,15,2024-04-06,2025-01-22,3.05,no,291,yes,49.9,1.52195,no,49.9,1.52195
GoldenCart,69.36477358495276,41.27644443003796,Beverages,Pepsi,Juices,45,2024-07-07,2025-05-07,12.89,yes,304,no,0.0,0.0,yes,0.0,0.0
EcoGrocer,69.17335804591282,41.31815933263142,Bakery Products,Barilla,Biscuits,19,2024-08-30,2024-09-14,4.82,no,15,yes,50.0,2.41,no,50.0,2.41
GoldenCart,69.26633083728746,41.38982379257783,Meat Products,Tyson,Hot Dogs,67,2024-10-28,2024-12-20,20.82,no,53,yes,50.0,10.41,no,50.0,10.41
MarketMax,69.27409310946871,41.38135890454869,Bakery Products,Makfa,Biscuits,5,2024-05-08,2024-11-03,1.1,no,179,yes,50.0,0.55,no,50.0,0.55
NutriMart,69.13048996208292,41.30421326112286,Sweets,Mars,Jam,35,2024-04-18,2024-07-30,10.11,yes,103,yes,50.0,5.055,no,50.0,5.055
TastyBite,69.3515881149137,41.33850424399708,Sweets,Nestlé,Jam,15,2025-01-13,2025-06-21,8.62,no,159,yes,15.9,1.37058,no,0.0,0.0
SuperValue,69.10822690105417,41.32001516890628,Meat Products,Tyson,Poultry,91,2025-01-15,2025-02-07,17.45,no,23,yes,50.0,8.725,no,50.0,8.725
PrimePick,69.23665392819952,41.254182821162495,Meat Products,Tyson,Lamb,52,2024-10-23,2024-11-15,17.9,yes,23,yes,50.0,8.95,no,50.0,8.95
TastyBite,69.33093403829349,41.31860029916661,Sweets,Nestlé,Ice Cream,36,2024-12-24,2025-04-25,10.79,yes,122,no,0.0,0.0,yes,0.0,0.0
FreshFoods,69.26768219815452,41.29928552192677,Bakery Products,Pioner,Pasta,35,2024-06-23,2024-07-04,6.15,yes,11,yes,50.0,3.075,no,50.0,3.075
FoodWorld,69.3659593255069,41.32273410473676,Beverages,Lipton,Tea,65,2024-04-22,2024-10-30,7.9,yes,191,yes,50.0,3.95,no,50.0,3.95
SuperValue,69.36653748102867,41.24554364554085,Sweets,Ferrero,Jam,46,2024-04-30,2024-11-18,3.91,no,202,yes,50.0,1.955,no,50.0,1.955
GoldenCart,69.14681095191973,41.30931661635267,Sweets,Ferrero,Jam,32,2024-10-26,2025-08-09,2.84,no,287,yes,19.6,0.55664,no,0.0,0.0
SuperValue,69.26166494111517,41.317160542722746,Bakery Products,Yashkino,Bread,94,2024-05-17,2024-11-13,1.98,yes,180,yes,50.0,0.99,no,50.0,0.99
MarketMax,69.38794978474662,41.2376784159696,Beverages,Nescafé,Tea,100,2024-05-14,2025-02-07,12.91,yes,269,yes,49.9,6.44209,no,49.9,6.44209
PrimePick,69.19904686947973,41.250623309959984,Dairy Products,Campina,Cottage Cheese,24,2024-11-18,2025-01-21,9.19,yes,64,yes,50.0,4.595,no,50.0,4.595
MarketMax,69.28174058426096,41.34554039772437,Bakery Products,Makfa,Pasta,75,2025-01-17,2025-07-08,7.79,yes,172,yes,26.6,2.07214,yes,26.6,2.07214
MarketMax,69.16632896609757,41.27074235275586,Beverages,Lipton,Mineral Water,92,2024-09-09,2026-03-05,1.28,yes,542,yes,14.0,0.1792,yes,0.0,0.0
MegaMarket,69.30598838755806,41.24713828546417,Sweets,Mars,Halva,28,2024-04-10,2025-02-07,8.26,yes,303,yes,48.4,3.99784,no,48.4,3.99784
MegaMarket,69.12422969887866,41.34715780833961,Sweets,Mars,Cakes,48,2024-10-25,2025-06-23,5.12,yes,241,no,0.0,0.0,yes,0.0,0.0
NutriMart,69.16638297192144,41.37893136692106,Bakery Products,Ozon,Pasta,54,2024-04-21,2024-08-06,1.34,yes,107,yes,50.0,0.67,no,50.0,0.67
SuperValue,69.23813424983962,41.326872788241694,Sweets,Roshen,Chocolate,57,2024-10-09,2025-02-23,7.81,no,137,yes,46.0,3.5926,no,46.0,3.5926
TastyBite,69.16213623087289,41.29084438267349,Meat Products,Cherkizovo,Hot Dogs,27,2024-10-16,2024-11-23,15.44,yes,38,yes,50.0,7.72,no,50.0,7.72
EcoGrocer,69.32013930085847,41.23546288961474,Beverages,Lipton,Juices,73,2024-05-05,2025-03-02,11.74,yes,301,yes,44.6,5.23604,no,44.6,5.23604
GoldenCart,69.27191242369818,41.26212065874697,Dairy Products,Parmalat,Yogurt,64,2024-09-08,2024-10-17,7.9,yes,39,yes,50.0,3.95,no,50.0,3.95
FoodWorld,69.30073580460967,41.377382074687105,Bakery Products,Makfa,Noodles,42,2024-04-14,2024-09-05,2.73,yes,144,yes,50.0,1.365,no,50.0,1.365
MegaMarket,69.18853540584873,41.29462741665168,Dairy Products,Danone,Cheese,64,2024-08-15,2024-11-08,5.43,no,85,yes,50.0,2.715,no,50.0,2.715
MarketMax,69.1937037016179,41.3987286511599,Bakery Products,Ozon,Wheat Flour,41,2024-07-24,2024-10-05,5.63,no,73,yes,50.0,2.815,no,50.0,2.815
FoodWorld,69.12975500169955,41.297846087945636,Bakery Products,Pioner,Wheat Flour,67,2024-05-11,2024-06-30,1.4,yes,50,yes,50.0,0.7,no,50.0,0.7
MegaMarket,69.37123130235064,41.34392997100016,Dairy Products,Nestlé,Milk,32,2025-02-06,2025-03-10,8.42,yes,32,no,0.0,0.0,no,0.0,0.0
SuperValue,69.25394643745791,41.2876382155188,Dairy Products,President,Milk,77,2025-01-27,2025-02-13,6.61,yes,17,yes,47.4,3.13314,no,47.4,3.13314
TastyBite,69.12115852430144,41.27434178329992,Dairy Products,President,Cheese,11,2025-01-01,2025-01-17,5.99,yes,16,yes,50.0,2.995,no,50.0,2.995
PrimePick,69.21354694984777,41.36927453993824,Meat Products,Oscar Mayer,Hot Dogs,37,2024-10-09,2024-11-30,6.5,no,52,yes,50.0,3.25,no,50.0,3.25
SuperValue,69.23711909094743,41.39147472913275,Beverages,Lipton,Carbonated Drinks,56,2024-05-11,2024-11-26,5.77,no,199,yes,50.0,2.885,no,50.0,2.885
MegaMarket,69.35490383053171,41.2601916949631,Bakery Products,Yashkino,Buns,39,2024-10-16,2025-01-22,6.05,yes,98,yes,50.0,3.025,no,50.0,3.025
FreshFoods,69.25146033054149,41.31090822500022,Beverages,Nescafé,Coffee,52,2024-07-25,2025-08-31,12.9,yes,402,yes,13.3,1.7157000000000002,yes,0.0,0.0
FoodWorld,69.3837914491308,41.2673045241113,Sweets,Mars,Halva,6,2024-06-17,2025-01-12,7.41,yes,209,yes,50.0,3.705,no,50.0,3.705
MarketMax,69.12261467942645,41.39009536501048,Meat Products,Hormel,Lamb,94,2024-07-11,2024-08-29,18.52,yes,49,yes,50.0,9.26,no,50.0,9.26
EcoGrocer,69.32307552124709,41.3511028476104,Dairy Products,Amul,Butter,8,2024-12-06,2025-01-31,5.51,yes,56,yes,50.0,2.755,no,50.0,2.755
FoodWorld,69.33693381854432,41.38881173470544,Bakery Products,Barilla,Noodles,92,2024-07-08,2024-12-29,2.78,no,174,yes,50.0,1.39,no,50.0,1.39
MegaMarket,69.36370202281815,41.254318838221145,Sweets,Ferrero,Jam,63,2024-12-19,2025-09-10,3.57,yes,265,no,0.0,0.0,yes,0.0,0.0
MarketMax,69.2272144642996,41.280032084449786,Meat Products,Tyson,Lamb,15,2024-10-23,2024-11-30,13.06,yes,38,yes,50.0,6.53,no,50.0,6.53
TastyBite,69.34862230043335,41.379958648814195,Dairy Products,Nestlé,Cheese,55,2024-08-28,2024-11-14,9.08,yes,78,yes,50.0,4.54,no,50.0,4.54
SuperValue,69.24831128101447,41.352355624042474,Meat Products,Perdue,Poultry,71,2024-05-24,2024-07-18,16.53,yes,55,yes,50.0,8.265,no,50.0,8.265
GoldenCart,69.27372820269105,41.339877849217636,Dairy Products,Campina,Cream,39,2024-08-16,2024-10-12,2.14,yes,57,yes,50.0,1.07,no,50.0,1.07
NutriMart,69.20908322215278,41.2648936355001,Bakery Products,Ozon,Biscuits,50,2025-01-21,2025-02-02,4.66,no,12,yes,50.0,2.33,no,50.0,2.33
PrimePick,69.16089574603572,41.298671769365285,Dairy Products,Danone,Cottage Cheese,92,2024-10-12,2024-12-07,9.91,yes,56,yes,50.0,4.955,no,50.0,4.955
TastyBite,69.29605345669462,41.310902724217186,Dairy Products,Parmalat,Cream,26,2024-03-30,2024-06-13,2.13,no,75,yes,50.0,1.065,no,50.0,1.065
FreshFoods,69.3264271561828,41.285021470852506,Sweets,Nestlé,Halva,55,2024-03-30,2024-08-05,5.59,yes,128,yes,50.0,2.795,no,50.0,2.795
EcoGrocer,69.36488720480624,41.38436840137312,Meat Products,Hormel,Beef,23,2025-01-23,2025-03-04,7.98,no,40,yes,43.9,3.50322,no,43.9,3.50322
PrimePick,69.24014836110996,41.20355715130913,Sweets,Ferrero,Candies,100,2024-11-28,2025-11-19,3.08,yes,356,yes,18.0,0.5544,yes,0.0,0.0
PrimePick,69.1825016099211,41.22243125584719,Beverages,Nestlé Pure Life,Carbonated Drinks,68,2024-05-26,2025-01-07,12.49,yes,226,yes,50.0,6.245,no,50.0,6.245
MegaMarket,69.29961186505383,41.21574853915072,Beverages,Nescafé,Tea,58,2024-11-02,2026-04-06,5.68,yes,520,yes,15.5,0.8804,yes,0.0,0.0
GoldenCart,69.25849737127537,41.23198010514685,Beverages,Lipton,Mineral Water,84,2024-07-09,2026-02-10,13.02,yes,581,yes,17.4,2.26548,yes,0.0,0.0
MarketMax,69.2455861741855,41.32998914414555,Meat Products,Perdue,Poultry,11,2024-09-17,2024-11-11,21.56,no,55,yes,50.0,10.78,no,50.0,10.78
EcoGrocer,69.2181135713914,41.21422654496306,Beverages,Coca-Cola,Juices,66,2024-06-07,2025-08-31,10.14,yes,450,no,0.0,0.0,yes,0.0,0.0
TastyBite,69.15667510546307,41.30066522930862,Bakery Products,Pioner,Buns,47,2024-11-27,2025-04-04,2.42,no,128,yes,22.2,0.5372399999999999,no,22.2,0.5372399999999999
FreshFoods,69.1889717916499,41.31534366035382,Dairy Products,Nestlé,Cheese,86,2024-07-27,2024-08-21,6.76,yes,25,yes,50.0,3.38,no,50.0,3.38
MegaMarket,69.22024263004722,41.34030695687807,Bakery Products,Ozon,Biscuits,87,2024-12-05,2025-02-01,7.33,yes,58,yes,50.0,3.665,no,50.0,3.665
NutriMart,69.35628835668705,41.33845184383258,Bakery Products,Pioner,Noodles,32,2025-02-02,2025-07-01,4.32,yes,149,no,0.0,0.0,yes,0.0,0.0
GoldenCart,69.26259648163582,41.37092971619805,Meat Products,Perdue,Beef,37,2024-09-11,2024-09-25,22.72,yes,14,yes,50.0,11.36,no,50.0,11.36
MegaMarket,69.2356998174013,41.225720496832935,Bakery Products,Pioner,Bread,83,2024-10-25,2025-01-27,2.27,yes,94,yes,50.0,1.135,no,50.0,1.135
MarketMax,69.1652059358731,41.21264842883735,Beverages,Nestlé Pure Life,Juices,44,2024-07-29,2025-02-08,4.28,yes,194,yes,45.6,1.95168,no,45.6,1.95168
TastyBite,69.24013308001551,41.24960919050987,Bakery Products,Yashkino,Biscuits,47,2025-01-30,2025-05-08,3.3,yes,98,yes,19.1,0.6303,yes,0.0,0.0
PrimePick,69.19232498979164,41.201257975612116,Dairy Products,Amul,Kefir,57,2024-04-05,2024-05-31,4.06,yes,56,yes,50.0,2.03,no,50.0,2.03
MarketMax,69.24122758770238,41.3806093532213,Bakery Products,Yashkino,Buns,99,2024-03-24,2024-04-17,7.61,no,24,yes,50.0,3.805,no,50.0,3.805
FoodWorld,69.3770586786082,41.21742962838184,Sweets,Ferrero,Ice Cream,8,2024-08-05,2025-03-05,7.11,yes,212,yes,38.7,2.75157,no,38.7,2.75157
SuperValue,69.34864219307123,41.288989682356885,Dairy Products,Parmalat,Butter,89,2024-12-09,2025-01-21,4.17,no,43,yes,50.0,2.085,no,50.0,2.085
PrimePick,69.26561021330336,41.341970553189306,Sweets,Roshen,Jam,85,2024-11-12,2025-06-12,7.49,yes,212,yes,20.2,1.51298,yes,20.2,1.51298
SuperValue,69.33624629636405,41.25061074437263,Sweets,Milka,Halva,98,2024-03-22,2024-11-21,8.99,yes,244,yes,50.0,4.495,no,50.0,4.495
MarketMax,69.32200816517017,41.36177024566164,Sweets,Roshen,Jam,80,2024-04-11,2025-02-26,6.01,no,321,yes,44.6,2.68046,no,44.6,2.68046
PrimePick,69.26216024641424,41.35709776018368,Bakery Products,Ozon,Biscuits,60,2024-05-11,2024-06-15,3.46,yes,35,yes,50.0,1.73,no,50.0,1.73
EcoGrocer,69.37312392564017,41.28516437191839,Dairy Products,Parmalat,Cheese,16,2024-10-11,2024-11-14,2.52,yes,34,yes,50.0,1.26,no,50.0,1.26
MarketMax,69.3356600084901,41.275260324824565,Bakery Products,Yashkino,Buns,64,2024-06-28,2024-07-21,3.04,yes,23,yes,50.0,1.52,no,50.0,1.52
EcoGrocer,69.25765468075544,41.2861682614948,Dairy Products,President,Cheese,54,2024-05-19,2024-07-26,3.36,no,68,yes,50.0,1.68,no,50.0,1.68
MarketMax,69.24020689931797,41.23218568865138,Sweets,Nestlé,Ice Cream,51,2024-06-15,2024-10-21,7.02,yes,128,yes,50.0,3.51,no,50.0,3.51
FoodWorld,69.36862669947001,41.24573380160387,Bakery Products,Makfa,Bread,64,2024-10-12,2025-04-03,7.83,no,173,no,0.0,0.0,no,0.0,0.0
MarketMax,69.10807831193512,41.37658904950187,Beverages,Coca-Cola,Tea,57,2024-05-05,2025-08-02,8.26,yes,454,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.13429622726423,41.21713386754002,Sweets,Milka,Jam,23,2024-06-25,2025-03-03,11.97,yes,251,yes,42.1,5.039370000000001,no,42.1,5.039370000000001
MegaMarket,69.19034677215059,41.24948927204073,Sweets,Ferrero,Cakes,98,2024-04-23,2024-11-13,9.77,yes,204,yes,50.0,4.885,no,50.0,4.885
GoldenCart,69.23255179255716,41.26539906176792,Beverages,Coca-Cola,Mineral Water,45,2024-08-27,2026-08-07,14.89,no,710,no,0.0,0.0,no,0.0,0.0
FreshFoods,69.32359887295098,41.25100543873075,Meat Products,Tyson,Sausage,12,2025-01-22,2025-01-29,14.02,yes,7,yes,49.6,6.95392,no,49.6,6.95392
FoodWorld,69.35955443497201,41.22353665539382,Sweets,Ferrero,Chocolate,27,2024-05-07,2025-02-21,11.02,yes,290,yes,43.8,4.826759999999999,no,43.8,4.826759999999999
EcoGrocer,69.38312883076854,41.25437346032687,Meat Products,Oscar Mayer,Poultry,42,2024-03-23,2024-04-13,24.22,yes,21,yes,50.0,12.11,no,50.0,12.11
SuperValue,69.26282975601447,41.356065773673535,Dairy Products,Danone,Kefir,39,2024-10-11,2024-12-21,4.62,no,71,yes,50.0,2.31,no,50.0,2.31
FreshFoods,69.33298358242,41.393896790668414,Sweets,Milka,Halva,98,2024-11-03,2025-09-30,2.42,yes,331,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.12495069009503,41.28069789410047,Bakery Products,Ozon,Noodles,26,2024-06-22,2024-07-09,1.47,yes,17,yes,50.0,0.735,no,50.0,0.735
EcoGrocer,69.20654467212324,41.26819707220644,Bakery Products,Pioner,Biscuits,79,2024-12-05,2025-04-22,5.81,no,138,no,0.0,0.0,no,0.0,0.0
EcoGrocer,69.14564476204502,41.287039017108086,Beverages,Nestlé Pure Life,Juices,93,2024-08-24,2026-07-24,13.27,yes,699,yes,17.3,2.29571,yes,0.0,0.0
MarketMax,69.15051815808074,41.33561956389238,Bakery Products,Pioner,Biscuits,98,2024-06-25,2024-11-23,1.98,yes,151,yes,50.0,0.99,no,50.0,0.99
MegaMarket,69.16821408360393,41.2668337303653,Sweets,Milka,Candies,79,2025-01-25,2025-07-05,9.56,yes,161,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.22833817277994,41.36882435295864,Bakery Products,Ozon,Wheat Flour,56,2025-01-21,2025-07-16,4.38,no,176,no,0.0,0.0,no,0.0,0.0
MegaMarket,69.16189510174057,41.37925280236077,Sweets,Nestlé,Candies,16,2024-05-06,2024-10-13,11.31,yes,160,yes,50.0,5.655,no,50.0,5.655
SuperValue,69.21216744163493,41.239981964567306,Bakery Products,Yashkino,Noodles,6,2024-05-11,2024-08-20,7.22,no,101,yes,50.0,3.61,no,50.0,3.61
GoldenCart,69.29622433822247,41.28141212851618,Beverages,Lipton,Mineral Water,56,2024-12-30,2025-08-29,11.12,no,242,yes,11.8,1.31216,no,0.0,0.0
TastyBite,69.11564982880304,41.290568601963045,Meat Products,Tyson,Beef,42,2024-08-04,2024-09-06,15.42,yes,33,yes,50.0,7.71,no,50.0,7.71
EcoGrocer,69.31744071555227,41.255504839774645,Meat Products,Oscar Mayer,Lamb,54,2024-03-19,2024-04-17,14.87,yes,29,yes,50.0,7.435,no,50.0,7.435
FreshFoods,69.2604319483581,41.2087442517524,Meat Products,Hormel,Hot Dogs,43,2025-01-30,2025-03-18,19.78,yes,47,no,0.0,0.0,no,0.0,0.0
SuperValue,69.10035105523664,41.20572923842771,Beverages,Nescafé,Mineral Water,77,2024-09-29,2025-05-15,9.43,yes,228,yes,24.3,2.29149,yes,24.3,2.29149
MarketMax,69.33594590498662,41.232261915191785,Beverages,Nestlé Pure Life,Coffee,17,2024-03-28,2025-10-06,14.7,yes,557,no,0.0,0.0,yes,0.0,0.0
EcoGrocer,69.37252845575765,41.2465105930826,Sweets,Mars,Chocolate,54,2024-12-10,2025-03-16,3.07,yes,96,yes,38.1,1.16967,no,38.1,1.16967
EcoGrocer,69.31244124781679,41.37174400188947,Sweets,Nestlé,Cakes,27,2025-01-24,2025-09-24,5.64,no,243,yes,23.5,1.3254,no,23.5,1.3254
EcoGrocer,69.28606882581794,41.23913886066515,Beverages,Pepsi,Carbonated Drinks,8,2024-03-20,2025-11-13,1.47,yes,603,no,0.0,0.0,yes,0.0,0.0
EcoGrocer,69.29704948434767,41.348335889696266,Dairy Products,Parmalat,Yogurt,23,2024-09-11,2024-11-19,7.96,no,69,yes,50.0,3.98,no,50.0,3.98
TastyBite,69.23317376138154,41.34719523688918,Sweets,Mars,Cakes,77,2024-11-27,2025-03-19,4.65,yes,112,yes,40.5,1.8832500000000003,no,40.5,1.8832500000000003
GoldenCart,69.23566622576767,41.34702673257189,Dairy Products,Campina,Cheese,73,2024-07-04,2024-08-07,7.74,yes,34,yes,50.0,3.87,no,50.0,3.87
GoldenCart,69.1296734368329,41.35884218482421,Beverages,Nestlé Pure Life,Mineral Water,11,2025-02-09,2026-03-05,6.17,yes,389,no,0.0,0.0,yes,0.0,0.0
MegaMarket,69.30733048924338,41.36977569953293,Sweets,Mars,Jam,51,2024-10-09,2025-09-18,6.41,yes,344,no,0.0,0.0,yes,0.0,0.0
GoldenCart,69.19321115220362,41.24190344757578,Meat Products,Cherkizovo,Sausage,68,2024-04-09,2024-05-02,18.9,yes,23,yes,50.0,9.45,no,50.0,9.45
PrimePick,69.22515422079033,41.383837740249,Sweets,Roshen,Halva,19,2024-09-02,2025-05-16,6.84,no,256,yes,23.9,1.63476,no,23.9,1.63476
NutriMart,69.3746976273891,41.39217143091573,Dairy Products,Danone,Cheese,4,2024-07-06,2024-09-15,5.77,no,71,yes,50.0,2.885,no,50.0,2.885
SuperValue,69.16807676617418,41.27427986570341,Sweets,Nestlé,Halva,83,2024-08-22,2025-08-12,5.55,yes,355,no,0.0,0.0,yes,0.0,0.0
FoodWorld,69.29147439468035,41.22186152303339,Sweets,Mars,Candies,33,2024-03-30,2024-12-23,8.91,yes,268,yes,50.0,4.455,no,50.0,4.455
PrimePick,69.25788762153225,41.325809916887955,Dairy Products,Amul,Milk,32,2024-10-02,2024-10-25,5.95,yes,23,yes,50.0,2.975,no,50.0,2.975
MegaMarket,69.19185306824026,41.336409122866776,Meat Products,Hormel,Smoked Meat,85,2024-05-13,2024-07-05,22.01,no,53,yes,50.0,11.005,no,50.0,11.005
SuperValue,69.24143930533758,41.2386182804852,Sweets,Mars,Chocolate,93,2025-01-11,2025-09-03,8.78,yes,235,no,0.0,0.0,yes,0.0,0.0
GoldenCart,69.26821484253296,41.328494448048744,Beverages,Pepsi,Juices,47,2024-10-25,2025-07-12,4.8,yes,260,no,0.0,0.0,yes,0.0,0.0
SuperValue,69.11740366682274,41.34660824691121,Sweets,Roshen,Ice Cream,8,2024-04-20,2024-08-17,8.12,yes,119,yes,50.0,4.06,no,50.0,4.06
