store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
GoldenCart,-0.09287847394472631,51.472576273348956,Sweets,Milka,Halva,78,2024-04-24,2025-04-05,5.56,no
NutriMart,-99.15940411402906,19.47822002681593,Sweets,Ferrero,Chocolate,92,2024-04-25,2025-01-07,3.21,yes
FoodWorld,37.59412467518325,55.75546517345135,Dairy Products,Danone,Cheese,93,2024-05-01,2024-07-06,8.86,yes
GoldenCart,-0.08757739319568902,51.471166608020766,Bakery Products,Makfa,Buns,97,2024-10-03,2024-11-06,6.88,yes
PrimePick,-112.06764465276419,33.46924345737767,Dairy Products,Danone,Cottage Cheese,40,2024-12-31,2025-02-16,6.64,yes
PrimePick,-112.09201601465193,33.47243537694989,Beverages,Lipton,Tea,10,2024-07-18,2026-07-16,12.82,yes
GoldenCart,-0.1041199039126815,51.459045577532756,Dairy Products,Campina,Cottage Cheese,12,2024-09-23,2024-12-22,4.77,yes
FoodWorld,37.58146470702446,55.75735683248305,Bakery Products,Yashkino,Buns,84,2024-09-21,2025-02-26,6.3,yes
MegaMarket,-73.9980826555936,40.755168245212005,Meat Products,Tyson,Lamb,82,2024-11-09,2024-11-17,13.3,yes
GoldenCart,-0.1368237401170003,51.52453547425697,Sweets,Nestlé,Halva,6,2024-10-29,2025-04-06,2.01,yes
EcoGrocer,-95.34860437805156,29.803041630496,Sweets,Roshen,Chocolate,9,2024-06-07,2024-09-10,9.58,yes
MarketMax,2.3498735766445176,48.846201802715974,Bakery Products,Pioner,Pasta,3,2024-06-29,2024-12-18,4.11,yes
PrimePick,-112.02530729608549,33.44872870935186,Beverages,Nestlé Pure Life,Tea,62,2024-03-19,2025-12-30,9.97,yes
MegaMarket,-73.99006474079407,40.69755068539801,Meat Products,Perdue,Poultry,25,2025-01-14,2025-02-16,14.78,yes
PrimePick,-112.07894086205867,33.4375093476256,Sweets,Ferrero,Chocolate,51,2024-07-25,2024-10-25,7.9,no
GoldenCart,-0.13522929213176255,51.48445460487882,Sweets,Roshen,Ice Cream,96,2024-07-20,2024-11-12,9.55,yes
TastyBite,139.6127511950151,35.669075502656256,Bakery Products,Ozon,Pasta,13,2024-05-27,2024-10-31,6.61,yes
MarketMax,2.3294121995571544,48.81937798884827,Beverages,Nescafé,Mineral Water,88,2024-04-04,2025-09-01,8.22,yes
FreshFoods,-118.2550894610687,34.080158050589176,Meat Products,Cherkizovo,Sausage,99,2024-03-25,2024-04-03,5.51,no
MegaMarket,-73.96347836378595,40.75941760619951,Beverages,Pepsi,Coffee,65,2024-08-29,2025-11-15,6.49,no
EcoGrocer,-95.34695358846176,29.77348041386979,Meat Products,Oscar Mayer,Sausage,97,2025-01-06,2025-01-27,21.41,yes
MegaMarket,-74.02837055964423,40.718247223487786,Bakery Products,Barilla,Noodles,68,2024-08-28,2025-01-29,3.65,yes
EcoGrocer,-95.39968721582363,29.724745157227822,Dairy Products,Parmalat,Kefir,17,2024-12-21,2025-02-05,7.24,no
GoldenCart,-0.16744353942380358,51.52042587171477,Sweets,Mars,Candies,97,2024-09-15,2025-05-16,10.6,yes
PrimePick,-112.06625872957505,33.415005212287475,Dairy Products,Danone,Kefir,73,2024-11-03,2025-01-31,2.29,yes
SuperValue,-87.62557585629396,41.85279025370317,Beverages,Lipton,Tea,50,2024-10-25,2025-05-30,14.91,yes
SuperValue,-87.62744117704538,41.912254336696805,Meat Products,Tyson,Lamb,100,2024-08-24,2024-09-01,17.95,yes
FoodWorld,37.62067531004931,55.760811329962216,Meat Products,Hormel,Smoked Meat,90,2025-02-16,2025-03-07,5.43,yes
EcoGrocer,-95.40369200516747,29.75114670392187,Sweets,Ferrero,Jam,80,2024-11-03,2025-02-05,3.8,no
EcoGrocer,-95.33205424855619,29.761379939972493,Beverages,Coca-Cola,Juices,40,2024-12-30,2025-09-17,8.71,yes
EcoGrocer,-95.40925605227524,29.792890318914594,Beverages,Nescafé,Tea,8,2024-09-09,2026-05-30,12.61,yes
FoodWorld,37.62659156626507,55.75512929506263,Sweets,Roshen,Halva,18,2024-04-05,2024-10-28,2.59,yes
FoodWorld,37.61108533532457,55.73775897549676,Dairy Products,Parmalat,Cottage Cheese,80,2024-06-22,2024-08-05,7.44,yes
MarketMax,2.345990618694427,48.80789595725095,Sweets,Nestlé,Chocolate,77,2025-02-11,2025-08-06,4.66,yes
SuperValue,-87.64563963353139,41.865900506743515,Beverages,Coca-Cola,Carbonated Drinks,52,2024-08-10,2026-04-06,7.67,yes
GoldenCart,-0.10328993653865537,51.46687447023867,Meat Products,Oscar Mayer,Sausage,46,2024-06-17,2024-07-16,13.87,yes
PrimePick,-112.0290865390721,33.46619228136753,Sweets,Roshen,Candies,42,2024-05-29,2025-03-29,8.55,no
NutriMart,-99.11248038454615,19.479314124864736,Sweets,Milka,Chocolate,98,2024-05-10,2024-10-04,5.15,yes
EcoGrocer,-95.36545538923099,29.78913464616554,Meat Products,Tyson,Poultry,59,2024-10-24,2024-11-18,19.72,yes
MegaMarket,-74.04997154252155,40.727700940931044,Beverages,Nescafé,Mineral Water,78,2024-12-22,2026-01-13,8.06,yes
FreshFoods,-118.27136605968835,34.088148102610475,Beverages,Nestlé Pure Life,Mineral Water,23,2024-11-22,2026-04-13,8.13,yes
EcoGrocer,-95.38988047718811,29.802573988093144,Meat Products,Perdue,Lamb,89,2024-07-20,2024-08-09,20.55,yes
EcoGrocer,-95.32264312226941,29.74046533132767,Meat Products,Oscar Mayer,Poultry,99,2024-08-30,2024-10-04,6.07,yes
GoldenCart,-0.09247700710112898,51.529646736638625,Bakery Products,Pioner,Pasta,69,2024-12-22,2024-12-30,6.77,yes
SuperValue,-87.5802629770836,41.92425142812532,Bakery Products,Pioner,Wheat Flour,49,2024-05-14,2024-11-07,4.68,yes
SuperValue,-87.6109979968017,41.89962565265423,Beverages,Nescafé,Tea,95,2024-07-25,2026-05-28,6.85,no
EcoGrocer,-95.41734145427858,29.773659531907285,Sweets,Milka,Jam,36,2024-11-14,2025-09-27,9.52,yes
MarketMax,2.3592797614685272,48.85926094289421,Bakery Products,Barilla,Noodles,20,2024-06-18,2024-11-18,7.66,yes
SuperValue,-87.60963022092065,41.921415918715695,Bakery Products,Yashkino,Buns,1,2024-10-05,2024-11-28,3.44,yes
PrimePick,-112.11452068523211,33.48515414303865,Sweets,Milka,Cakes,44,2024-09-23,2025-05-13,2.64,yes
SuperValue,-87.59004590244156,41.85992975913493,Bakery Products,Barilla,Bread,99,2024-03-20,2024-04-09,7.23,yes
EcoGrocer,-95.32934210615541,29.713199007447827,Bakery Products,Yashkino,Pasta,56,2024-11-17,2025-01-11,3.28,yes
NutriMart,-99.08481460753771,19.383507157591247,Sweets,Roshen,Ice Cream,47,2024-10-31,2025-03-21,6.27,no
NutriMart,-99.11777555462474,19.453979197714244,Dairy Products,Danone,Yogurt,100,2024-09-22,2024-10-13,6.2,yes
TastyBite,139.65392468087205,35.66697830158712,Beverages,Nestlé Pure Life,Carbonated Drinks,39,2024-10-29,2026-05-27,1.71,yes
TastyBite,139.60232847166105,35.643683897664324,Bakery Products,Ozon,Noodles,57,2024-06-17,2024-11-04,5.19,yes
PrimePick,-112.03070914063221,33.43790602596017,Bakery Products,Pioner,Pasta,10,2024-10-08,2024-12-05,2.71,no
PrimePick,-112.11368721965768,33.437144490624874,Bakery Products,Pioner,Pasta,66,2024-03-26,2024-06-01,7.61,no
MarketMax,2.307110148319279,48.83775964279224,Meat Products,Perdue,Poultry,74,2024-04-29,2024-06-15,6.81,no
EcoGrocer,-95.35460021081316,29.735812706921426,Bakery Products,Barilla,Pasta,13,2024-04-19,2024-05-21,3.72,yes
MarketMax,2.4006732566414306,48.84975328387836,Bakery Products,Yashkino,Bread,47,2024-08-28,2024-11-21,1.51,no
TastyBite,139.64567148074457,35.68976609711893,Beverages,Pepsi,Carbonated Drinks,74,2024-09-15,2025-05-30,11.69,yes
MegaMarket,-74.00329512972608,40.713945011419206,Dairy Products,Nestlé,Cheese,94,2024-10-17,2024-11-05,7.92,no
SuperValue,-87.59069898198386,41.914730506358644,Meat Products,Perdue,Hot Dogs,3,2025-02-08,2025-02-21,13.84,yes
GoldenCart,-0.09486886989310192,51.47732516257697,Sweets,Mars,Jam,49,2024-05-26,2025-01-30,4.77,no
MarketMax,2.3513606477988427,48.8454861511845,Sweets,Milka,Cakes,61,2024-07-10,2024-12-22,11.09,yes
MegaMarket,-73.96488247886055,40.75028518390782,Meat Products,Oscar Mayer,Lamb,100,2024-12-12,2025-01-24,8.9,yes
PrimePick,-112.12260141764513,33.483113772561744,Dairy Products,Nestlé,Cream,2,2024-11-11,2024-12-16,6.93,yes
SuperValue,-87.6139220333982,41.85248828845413,Meat Products,Tyson,Sausage,56,2024-11-01,2024-11-14,10.05,yes
EcoGrocer,-95.34217967690672,29.776105815106035,Beverages,Coca-Cola,Juices,59,2025-01-07,2026-05-26,6.0,no
FreshFoods,-118.20178898076442,34.0192704592488,Sweets,Ferrero,Cakes,97,2025-01-09,2025-07-09,3.57,no
SuperValue,-87.61265263784195,41.87886453012095,Sweets,Mars,Cakes,84,2024-06-19,2024-10-11,7.09,no
GoldenCart,-0.09332569535338327,51.471269170927,Beverages,Nescafé,Mineral Water,16,2024-06-07,2026-02-04,9.5,yes
MegaMarket,-73.98007564516585,40.7479037534532,Beverages,Pepsi,Carbonated Drinks,36,2025-01-20,2025-09-21,4.24,yes
EcoGrocer,-95.33796642510576,29.71581769508054,Bakery Products,Ozon,Wheat Flour,95,2024-06-13,2024-10-22,2.75,yes
SuperValue,-87.65582914455447,41.90693271572976,Bakery Products,Yashkino,Bread,38,2024-04-12,2024-10-09,6.88,yes
MarketMax,2.323248670706245,48.842078008729885,Sweets,Roshen,Cakes,20,2024-12-31,2025-09-29,9.37,yes
EcoGrocer,-95.36752631420873,29.808933976842688,Meat Products,Tyson,Poultry,72,2024-10-15,2024-12-02,9.92,yes
MegaMarket,-73.9747861747888,40.71433423348019,Meat Products,Tyson,Poultry,86,2024-12-05,2025-01-12,18.22,yes
MegaMarket,-74.04420815566398,40.74642677344304,Bakery Products,Makfa,Biscuits,63,2024-06-14,2024-07-17,1.42,yes
PrimePick,-112.07694797154338,33.4272940297493,Bakery Products,Yashkino,Wheat Flour,89,2024-04-24,2024-08-29,1.87,no
MegaMarket,-73.98499747695313,40.66575626834066,Meat Products,Perdue,Hot Dogs,87,2024-12-02,2025-01-22,10.54,no
MarketMax,2.395543140547546,48.839555390717244,Bakery Products,Pioner,Bread,100,2024-08-08,2025-01-15,3.65,yes
MegaMarket,-74.03408780715334,40.70704833292894,Beverages,Coca-Cola,Juices,61,2024-07-31,2025-05-13,3.07,yes
TastyBite,139.6439356421685,35.626357211119654,Sweets,Ferrero,Halva,82,2024-06-05,2025-03-04,10.4,yes
TastyBite,139.65886302799666,35.694038073480215,Meat Products,Tyson,Poultry,28,2025-01-10,2025-02-01,20.47,yes
MegaMarket,-73.99522995867271,40.67647323651606,Meat Products,Perdue,Sausage,48,2024-05-25,2024-07-15,23.36,yes
PrimePick,-112.03046787132969,33.493114828997044,Bakery Products,Barilla,Biscuits,26,2024-10-09,2025-02-13,4.66,yes
SuperValue,-87.61504746406565,41.85426248341965,Dairy Products,Danone,Kefir,32,2024-11-23,2025-01-25,9.09,yes
TastyBite,139.66162764534667,35.64920374713232,Dairy Products,Danone,Cottage Cheese,98,2024-09-18,2024-11-01,6.8,yes
MarketMax,2.367546339745297,48.810776668466566,Meat Products,Oscar Mayer,Lamb,77,2024-12-30,2025-02-28,14.36,yes
MegaMarket,-74.03060411442861,40.67209921275682,Sweets,Nestlé,Jam,39,2024-11-07,2025-07-23,4.72,yes
FoodWorld,37.57099409492274,55.79142138189615,Sweets,Roshen,Chocolate,74,2024-10-18,2025-09-07,7.34,yes
GoldenCart,-0.13886408091138125,51.53968805869211,Meat Products,Cherkizovo,Sausage,58,2024-07-16,2024-08-31,12.7,no
MegaMarket,-73.9786685004777,40.72913235678119,Meat Products,Tyson,Poultry,61,2024-07-02,2024-08-03,15.83,no
NutriMart,-99.17808215482317,19.39225710053035,Dairy Products,Parmalat,Butter,15,2024-11-28,2025-01-21,5.43,yes
EcoGrocer,-95.33425129386082,29.7135697001113,Bakery Products,Barilla,Buns,65,2024-12-03,2025-04-05,5.63,no
MarketMax,2.3598173421652566,48.90188875717759,Dairy Products,President,Kefir,65,2024-11-10,2024-12-17,3.85,yes
FreshFoods,-118.26733097031561,34.01407147277001,Meat Products,Perdue,Hot Dogs,92,2024-10-19,2024-11-23,23.66,yes
SuperValue,-87.59887831096869,41.86660351298429,Bakery Products,Yashkino,Wheat Flour,71,2024-05-31,2024-11-04,6.88,yes
FoodWorld,37.62967927126984,55.78161398976014,Sweets,Roshen,Cakes,84,2024-06-11,2025-01-19,7.77,yes
FreshFoods,-118.25326654099686,34.06465206138431,Sweets,Milka,Chocolate,93,2024-09-13,2025-06-01,10.76,yes
EcoGrocer,-95.34031991278074,29.71657116742295,Bakery Products,Pioner,Biscuits,27,2024-05-21,2024-10-10,3.25,yes
FoodWorld,37.64945804407243,55.70797985622067,Beverages,Nescafé,Juices,33,2024-12-24,2025-09-27,4.79,yes
MegaMarket,-73.98257650837918,40.668710983492694,Dairy Products,President,Kefir,53,2024-04-11,2024-05-14,3.91,no
FreshFoods,-118.25141912611102,34.00729161481752,Dairy Products,President,Butter,78,2024-11-22,2024-12-26,6.67,yes
SuperValue,-87.62361838999443,41.84574649654402,Meat Products,Hormel,Lamb,59,2024-07-02,2024-08-25,10.35,no
FoodWorld,37.641385152595646,55.763372319971644,Bakery Products,Ozon,Wheat Flour,83,2025-01-18,2025-05-27,5.83,no
MarketMax,2.3899040664268303,48.86970696588755,Meat Products,Perdue,Smoked Meat,47,2024-12-04,2025-02-02,14.23,yes
EcoGrocer,-95.37136850449012,29.80587496413203,Dairy Products,Nestlé,Butter,90,2024-08-31,2024-10-08,9.79,no
SuperValue,-87.60840529676818,41.86356062309113,Dairy Products,President,Cream,64,2024-11-09,2024-12-08,6.47,yes
MarketMax,2.3657178984007374,48.806802248072515,Beverages,Nestlé Pure Life,Carbonated Drinks,90,2024-03-29,2025-06-15,1.86,no
GoldenCart,-0.09847321683550446,51.49510206418193,Dairy Products,Parmalat,Milk,26,2024-05-08,2024-07-13,7.46,no
FoodWorld,37.615329681873625,55.74101226133977,Dairy Products,President,Milk,20,2024-11-03,2025-01-29,9.94,no
FoodWorld,37.61029744755998,55.71605858926704,Meat Products,Tyson,Sausage,98,2024-08-17,2024-09-04,24.99,yes
NutriMart,-99.09152258610166,19.45467000896893,Meat Products,Oscar Mayer,Hot Dogs,71,2025-02-04,2025-02-17,14.74,no
FoodWorld,37.66059225634382,55.74556392756067,Bakery Products,Pioner,Wheat Flour,19,2024-09-13,2024-12-08,2.73,yes
EcoGrocer,-95.38794326754936,29.76785537882056,Meat Products,Perdue,Poultry,62,2024-05-22,2024-06-19,13.37,no
MarketMax,2.401082935860254,48.8872898880507,Sweets,Ferrero,Jam,6,2024-07-01,2025-05-10,8.2,yes
FreshFoods,-118.21414608242591,34.034227246587,Meat Products,Tyson,Smoked Meat,24,2024-10-06,2024-10-17,9.75,yes
NutriMart,-99.13607353677568,19.469684771685824,Dairy Products,Danone,Yogurt,99,2024-04-16,2024-06-24,5.07,yes
GoldenCart,-0.17737453882372242,51.486048701053846,Bakery Products,Makfa,Bread,21,2025-02-03,2025-07-26,1.8,no
NutriMart,-99.14970599597122,19.410354096851687,Bakery Products,Yashkino,Buns,56,2024-04-25,2024-08-29,4.85,yes
TastyBite,139.62427604508397,35.715146723243436,Sweets,Mars,Cakes,58,2024-07-11,2025-01-12,3.16,yes
FoodWorld,37.643020800411236,55.79152576683605,Sweets,Nestlé,Cakes,46,2024-09-05,2025-06-12,3.33,yes
FreshFoods,-118.29258655543856,34.00521723736559,Meat Products,Hormel,Sausage,2,2024-09-21,2024-10-08,17.46,yes
TastyBite,139.6495711975347,35.666047767749134,Meat Products,Hormel,Beef,17,2024-06-24,2024-07-22,23.57,yes
TastyBite,139.6658800381104,35.68513265935333,Meat Products,Cherkizovo,Sausage,77,2024-06-04,2024-07-06,9.93,yes
MegaMarket,-74.03729137058949,40.70108756783021,Meat Products,Tyson,Poultry,12,2024-11-21,2025-01-18,20.23,yes
FoodWorld,37.60362316073444,55.77527871964583,Sweets,Ferrero,Ice Cream,67,2024-07-25,2025-04-12,4.18,no
SuperValue,-87.66001144847041,41.87353424457507,Meat Products,Hormel,Hot Dogs,83,2024-03-29,2024-05-17,6.32,no
MarketMax,2.3133998499910233,48.87537177518569,Meat Products,Perdue,Beef,51,2024-08-07,2024-09-26,12.53,yes
MarketMax,2.327026108776903,48.88360213293387,Bakery Products,Makfa,Buns,34,2024-11-04,2024-11-21,6.19,yes
MegaMarket,-74.00319745167272,40.67352111075355,Dairy Products,Danone,Cottage Cheese,93,2024-10-31,2024-11-23,6.92,yes
MegaMarket,-74.00044435268559,40.7402393870235,Meat Products,Oscar Mayer,Sausage,99,2024-08-20,2024-10-01,18.32,no
FreshFoods,-118.20427584330302,34.083149733507454,Sweets,Mars,Ice Cream,97,2025-01-20,2025-08-25,2.08,yes
MegaMarket,-74.00181601559638,40.69516305230482,Sweets,Roshen,Chocolate,43,2024-12-04,2025-03-25,7.47,yes
EcoGrocer,-95.34856016286064,29.732063038643165,Dairy Products,Parmalat,Milk,71,2024-05-15,2024-06-04,4.71,no
EcoGrocer,-95.35564273418917,29.744527429095804,Beverages,Nescafé,Coffee,5,2025-02-06,2026-02-09,14.46,no
FreshFoods,-118.2235344661185,34.01192133458475,Sweets,Milka,Ice Cream,3,2024-05-28,2024-10-03,3.61,no
PrimePick,-112.02772083302735,33.488971763686955,Beverages,Nestlé Pure Life,Carbonated Drinks,65,2024-05-16,2025-04-13,10.88,no
GoldenCart,-0.09140499621171805,51.513998201784254,Beverages,Pepsi,Mineral Water,59,2024-08-02,2026-07-04,12.53,no
PrimePick,-112.05497576743038,33.45687879342843,Meat Products,Cherkizovo,Beef,23,2024-10-04,2024-10-11,22.24,yes
EcoGrocer,-95.34740062825423,29.73280919327664,Meat Products,Perdue,Poultry,54,2024-09-16,2024-10-24,19.31,no
MarketMax,2.3512968650956605,48.845674311669484,Sweets,Mars,Candies,3,2024-08-12,2025-05-05,10.49,yes
TastyBite,139.67568015946455,35.68318096206443,Meat Products,Tyson,Sausage,35,2024-09-15,2024-09-24,15.57,yes
NutriMart,-99.16419697396583,19.470350777097764,Bakery Products,Makfa,Pasta,3,2024-11-15,2024-12-29,7.95,no
TastyBite,139.6388548131575,35.71794591562837,Dairy Products,Danone,Cheese,13,2024-07-08,2024-10-02,4.91,no
GoldenCart,-0.14574051114910244,51.50640074396379,Beverages,Coca-Cola,Coffee,96,2024-03-25,2025-08-17,12.97,yes
EcoGrocer,-95.32336363800455,29.741629206833625,Sweets,Ferrero,Cakes,35,2025-02-06,2025-09-26,10.4,yes
FoodWorld,37.602587026736586,55.75729581769884,Sweets,Roshen,Chocolate,76,2024-06-15,2024-09-20,6.33,yes
MarketMax,2.31997799231593,48.867922471645585,Sweets,Nestlé,Candies,59,2024-10-28,2025-04-19,3.39,yes
EcoGrocer,-95.40239827981144,29.718690767525285,Meat Products,Oscar Mayer,Poultry,16,2024-12-16,2025-01-05,17.26,yes
GoldenCart,-0.11432192727467246,51.55392519400359,Beverages,Nescafé,Mineral Water,21,2024-05-26,2026-05-02,1.25,no
FoodWorld,37.66461598274912,55.71386657126393,Beverages,Pepsi,Coffee,38,2024-09-20,2025-04-06,2.87,yes
NutriMart,-99.13771686812699,19.411226346787405,Meat Products,Oscar Mayer,Poultry,13,2025-02-10,2025-03-07,18.93,yes
MegaMarket,-74.03737207407521,40.737098418474915,Bakery Products,Barilla,Noodles,56,2024-10-23,2025-02-26,7.0,yes
MarketMax,2.350835238379018,48.84880287698487,Meat Products,Perdue,Sausage,83,2025-02-06,2025-02-21,20.02,no
FreshFoods,-118.2064517289955,34.01014730608304,Meat Products,Tyson,Hot Dogs,30,2024-12-04,2024-12-27,9.94,yes
TastyBite,139.6020843669596,35.64354169974497,Dairy Products,Campina,Cottage Cheese,58,2024-11-14,2025-01-27,8.29,no
EcoGrocer,-95.32648050665634,29.72923892928547,Meat Products,Oscar Mayer,Lamb,42,2024-07-05,2024-08-18,9.52,yes
SuperValue,-87.6437916584752,41.85446776948583,Beverages,Lipton,Tea,99,2024-06-19,2026-03-27,7.39,yes
GoldenCart,-0.07828763744037544,51.462190147516765,Sweets,Roshen,Cakes,24,2024-05-05,2024-09-23,11.36,yes
PrimePick,-112.12051546088809,33.441597596069634,Beverages,Pepsi,Coffee,30,2025-01-11,2026-08-19,10.96,yes
TastyBite,139.6876181412352,35.70941850933544,Bakery Products,Barilla,Buns,86,2024-08-12,2024-12-15,3.32,yes
NutriMart,-99.1585415894743,19.45978581748042,Sweets,Roshen,Cakes,58,2024-11-17,2025-03-15,10.8,yes
EcoGrocer,-95.40203417585624,29.778646946178185,Meat Products,Oscar Mayer,Lamb,83,2025-02-09,2025-02-19,8.0,no
GoldenCart,-0.16967861915515808,51.48844865730353,Beverages,Lipton,Coffee,38,2024-10-15,2026-07-12,10.03,yes
FreshFoods,-118.21752857161053,34.05418174789076,Sweets,Nestlé,Candies,92,2024-10-17,2025-02-24,10.73,no
GoldenCart,-0.1487423655418545,51.51924002214569,Meat Products,Cherkizovo,Lamb,91,2024-04-21,2024-05-05,19.25,yes
FoodWorld,37.66258541835588,55.72309165407245,Meat Products,Tyson,Beef,80,2024-08-09,2024-09-14,9.28,yes
MarketMax,2.369668372878955,48.820363936162764,Sweets,Roshen,Ice Cream,46,2024-08-15,2025-07-23,8.79,yes
FoodWorld,37.63046627871521,55.76119552616108,Bakery Products,Barilla,Wheat Flour,71,2025-02-12,2025-03-22,1.16,yes
PrimePick,-112.0423002759458,33.41619057570145,Beverages,Nescafé,Mineral Water,51,2024-06-20,2025-11-09,2.2,yes
NutriMart,-99.15786418827545,19.41661947923577,Sweets,Mars,Halva,90,2024-10-08,2025-08-21,2.98,yes
MegaMarket,-74.05520773878577,40.729180008690996,Meat Products,Hormel,Hot Dogs,89,2024-11-21,2024-12-09,10.46,yes
FoodWorld,37.65728072940194,55.79158081032141,Meat Products,Cherkizovo,Sausage,55,2024-09-13,2024-11-04,18.18,yes
TastyBite,139.60478737513262,35.64603749110511,Meat Products,Tyson,Sausage,16,2025-01-13,2025-02-18,8.11,yes
SuperValue,-87.59333549144411,41.89335348664608,Meat Products,Oscar Mayer,Lamb,42,2024-07-15,2024-08-18,14.27,yes
FoodWorld,37.58856758787832,55.75557063495239,Bakery Products,Pioner,Bread,69,2024-11-20,2025-02-17,1.34,yes
MegaMarket,-73.99129441908725,40.692755649159,Beverages,Nescafé,Mineral Water,33,2024-03-19,2026-01-09,13.77,yes
SuperValue,-87.67681539057824,41.914845138846346,Beverages,Coca-Cola,Coffee,77,2024-04-06,2026-02-07,12.79,no
MarketMax,2.400134732148276,48.895338956084835,Sweets,Nestlé,Jam,35,2024-11-16,2025-05-02,9.94,no
FreshFoods,-118.21863013371845,34.0481463470576,Bakery Products,Ozon,Pasta,48,2024-10-04,2025-01-27,4.5,no
MegaMarket,-74.02117351585838,40.684602383030686,Bakery Products,Pioner,Noodles,48,2024-05-31,2024-09-07,3.28,yes
MarketMax,2.334217592884075,48.85556202400839,Dairy Products,President,Cottage Cheese,98,2024-05-05,2024-05-26,7.29,yes
EcoGrocer,-95.3900465148183,29.775645861258646,Beverages,Lipton,Juices,93,2024-10-17,2025-06-27,3.57,yes
