product_direction,product_category,product_brand,product_name,product_price,production_date,expire_date,period_of_duration,brand_availability,discount_percentage,price_after_discount,store_name,location_long,location_lat,product_group,sales_volume,date_of_manufacture,date_of_expiry,status,duration_of_expiry,discount,discount_price,last_status,ultra_discount_percentage,ultra_discount
,,Cherkizovo,Smoked Meat,12.6,,,,,50.0,,FreshFoods,69.18049379249815,41.362762582230296,Meat Products,81.0,2024-12-01,2025-01-01,yes,31.0,yes,6.3,no,50.0,6.3
,,Tyson,Sausage,21.03,,,,,50.0,,FoodWorld,69.30890839162716,41.37321058488784,Meat Products,85.0,2024-12-27,2025-01-15,yes,19.0,yes,10.515,no,50.0,10.515
,,Oscar Mayer,Hot Dogs,6.97,,,,,50.0,,GoldenCart,69.26595471593522,41.335802580355306,Meat Products,18.0,2024-04-09,2024-04-22,yes,13.0,yes,3.485,no,50.0,3.485
,,Pioner,Biscuits,4.12,,,,,50.0,,MegaMarket,69.2625602645739,41.264824580869615,Bakery Products,38.0,2024-06-21,2024-10-16,no,117.0,yes,2.06,no,50.0,2.06
,,Pioner,Pasta,2.54,,,,,50.0,,EcoGrocer,69.25789703447535,41.3225881604662,Bakery Products,36.0,2024-08-27,2024-11-30,no,95.0,yes,1.27,no,50.0,1.27
,,Nestl̩ Pure Life,Tea,4.64,,,,,17.2,,EcoGrocer,69.18339975130431,41.294378914848565,Beverages,79.0,2024-11-14,2026-07-07,yes,600.0,yes,0.7980799999999999,yes,0.0,0.0
,,Cherkizovo,Poultry,7.41,,,,,50.0,,PrimePick,69.27061920307274,41.30829617507972,Meat Products,91.0,2024-09-23,2024-11-22,yes,60.0,yes,3.705,no,50.0,3.705
,,Ferrero,Halva,7.34,,,,,0.0,,SuperValue,69.33670607276059,41.32401320986849,Sweets,54.0,2024-09-02,2025-06-15,yes,286.0,no,0.0,yes,0.0,0.0
,,Pepsi,Tea,9.36,,,,,0.0,,FreshFoods,69.18708397079713,41.2556599006735,Beverages,54.0,2024-11-26,2025-11-24,yes,363.0,no,0.0,yes,0.0,0.0
,,Ferrero,Cakes,2.73,,,,,50.0,,GoldenCart,69.21984337493724,41.307270944269504,Sweets,88.0,2024-08-03,2025-01-10,yes,160.0,yes,1.365,no,50.0,1.365
,,Tyson,Lamb,22.86,,,,,50.0,,PrimePick,69.24797389603745,41.3845560534685,Meat Products,19.0,2024-06-27,2024-07-22,yes,25.0,yes,11.43,no,50.0,11.43
,,Nescaf̩,Tea,13.1,,,,,12.4,,MegaMarket,69.13486903954666,41.32947575773274,Beverages,18.0,2024-09-26,2025-07-22,yes,299.0,yes,1.6243999999999998,yes,0.0,0.0
,,Roshen,Candies,7.56,,,,,0.0,,MegaMarket,69.22075378426977,41.3142237983622,Sweets,12.0,2024-08-15,2025-07-02,no,321.0,no,0.0,no,0.0,0.0
,,Barilla,Noodles,1.45,,,,,50.0,,SuperValue,69.272388836781,41.2009237579013,Bakery Products,90.0,2024-08-04,2024-10-31,no,88.0,yes,0.725,no,50.0,0.725
,,President,Yogurt,7.37,,,,,34.0,,FoodWorld,69.14306915097974,41.30826700791173,Dairy Products,53.0,2025-02-04,2025-03-18,no,42.0,yes,2.5058,no,34.0,2.5058
,,Danone,Butter,9.13,,,,,50.0,,TastyBite,69.18662200630604,41.27355803992943,Dairy Products,20.0,2024-04-01,2024-04-21,no,20.0,yes,4.565,no,50.0,4.565
,,Pioner,Bread,2.43,,,,,49.2,,TastyBite,69.28206758327251,41.33448016725829,Bakery Products,99.0,2024-12-22,2025-02-19,no,59.0,yes,1.1955600000000002,no,49.2,1.1955600000000002
,,Coca-Cola,Coffee,7.98,,,,,0.0,,MarketMax,69.13858655761283,41.39898936954556,Beverages,22.0,2024-12-20,2026-08-07,no,595.0,no,0.0,no,0.0,0.0
,,Hormel,Hot Dogs,7.66,,,,,50.0,,FreshFoods,69.34997205929494,41.26496549158462,Meat Products,37.0,2024-10-27,2024-12-11,yes,45.0,yes,3.83,no,50.0,3.83
,,Nestl̩,Butter,6.97,,,,,50.0,,GoldenCart,69.28412257880092,41.32707507086886,Dairy Products,25.0,2024-06-01,2024-07-18,no,47.0,yes,3.485,no,50.0,3.485
,,Tyson,Smoked Meat,22.98,,,,,50.0,,FreshFoods,69.17508841321113,41.2497520649581,Meat Products,1.0,2024-04-27,2024-05-10,yes,13.0,yes,11.49,no,50.0,11.49
,,Mars,Halva,9.34,,,,,0.0,,FreshFoods,69.26435270967468,41.38019914470333,Sweets,7.0,2024-07-07,2025-06-30,yes,358.0,no,0.0,yes,0.0,0.0
,,Parmalat,Milk,4.79,,,,,50.0,,MegaMarket,69.12117424151788,41.24225740224546,Dairy Products,35.0,2024-07-20,2024-08-11,yes,22.0,yes,2.395,no,50.0,2.395
,,Oscar Mayer,Hot Dogs,15.3,,,,,50.0,,TastyBite,69.24661027143331,41.278063819676326,Meat Products,82.0,2024-05-10,2024-06-03,yes,24.0,yes,7.65,no,50.0,7.65
,,Danone,Milk,2.82,,,,,45.3,,PrimePick,69.13791711764968,41.23146093125894,Dairy Products,80.0,2025-02-09,2025-02-24,yes,15.0,yes,1.2774599999999998,no,45.3,1.2774599999999998
,,Lipton,Coffee,14.47,,,,,50.0,,GoldenCart,69.13605082714075,41.28040444350196,Beverages,34.0,2024-04-06,2025-01-04,yes,273.0,yes,7.235,no,50.0,7.235
,,President,Cottage Cheese,5.87,,,,,46.0,,SuperValue,69.33526571209255,41.36345596873931,Dairy Products,68.0,2024-12-30,2025-02-08,yes,40.0,yes,2.7002,no,46.0,2.7002
,,Lipton,Coffee,8.96,,,,,49.9,,FreshFoods,69.23006217114856,41.20153691090391,Beverages,55.0,2024-05-15,2025-02-06,yes,267.0,yes,4.47104,no,49.9,4.47104
,,Ferrero,Jam,2.66,,,,,0.0,,MarketMax,69.27445540392274,41.23243317405339,Sweets,26.0,2024-06-08,2025-04-05,no,301.0,no,0.0,no,0.0,0.0
,,Ferrero,Cakes,8.44,,,,,0.0,,GoldenCart,69.22914418393265,41.29354557524502,Sweets,25.0,2024-07-27,2025-04-25,yes,272.0,no,0.0,yes,0.0,0.0
,,Yashkino,Bread,7.91,,,,,50.0,,GoldenCart,69.16002617192659,41.26833310054955,Bakery Products,32.0,2024-09-21,2024-11-28,yes,68.0,yes,3.955,no,50.0,3.955
,,Oscar Mayer,Sausage,14.36,,,,,50.0,,NutriMart,69.15154132483526,41.222304216080666,Meat Products,52.0,2024-05-30,2024-06-12,no,13.0,yes,7.18,no,50.0,7.18
,,Cherkizovo,Poultry,14.7,,,,,50.0,,FoodWorld,69.396054827927,41.30273534776189,Meat Products,55.0,2024-10-24,2024-12-05,no,42.0,yes,7.35,no,50.0,7.35
,,Danone,Butter,3.26,,,,,50.0,,MegaMarket,69.1110030736133,41.32267191665005,Dairy Products,66.0,2024-09-09,2024-10-19,no,40.0,yes,1.63,no,50.0,1.63
,,Roshen,Jam,2.7,,,,,0.0,,SuperValue,69.2887089480158,41.30833939044402,Sweets,29.0,2024-07-27,2025-04-05,yes,252.0,no,0.0,yes,0.0,0.0
,,Milka,Cakes,2.04,,,,,50.0,,MegaMarket,69.34750668237179,41.21672463377496,Sweets,55.0,2024-05-12,2024-12-10,yes,212.0,yes,1.02,no,50.0,1.02
,,Nestl̩,Candies,9.66,,,,,49.1,,EcoGrocer,69.16258255011968,41.20088276006986,Sweets,93.0,2024-03-23,2025-02-09,yes,323.0,yes,4.74306,no,49.1,4.74306
,,Lipton,Mineral Water,2.96,,,,,0.0,,SuperValue,69.30124454510599,41.25960500540823,Beverages,16.0,2024-11-30,2026-03-24,yes,479.0,no,0.0,yes,0.0,0.0
,,Barilla,Noodles,7.35,,,,,50.0,,FoodWorld,69.25495784021878,41.36189975723159,Bakery Products,8.0,2024-03-23,2024-07-21,yes,120.0,yes,3.675,no,50.0,3.675
,,Oscar Mayer,Lamb,9.33,,,,,50.0,,MegaMarket,69.16929586931775,41.33521051035456,Meat Products,38.0,2024-08-14,2024-09-21,yes,38.0,yes,4.665,no,50.0,4.665
,,Lipton,Mineral Water,14.09,,,,,0.0,,MegaMarket,69.28216795531428,41.35083118345205,Beverages,97.0,2025-01-29,2026-10-08,yes,617.0,no,0.0,yes,0.0,0.0
,,Cherkizovo,Sausage,20.39,,,,,50.0,,NutriMart,69.38438377127648,41.2263458210397,Meat Products,45.0,2024-10-09,2024-11-10,yes,32.0,yes,10.195,no,50.0,10.195
,,Nescaf̩,Carbonated Drinks,1.23,,,,,0.0,,MegaMarket,69.31168778623974,41.340305400890834,Beverages,25.0,2024-08-13,2025-11-08,yes,452.0,no,0.0,yes,0.0,0.0
,,Oscar Mayer,Smoked Meat,20.61,,,,,50.0,,GoldenCart,69.19587840967388,41.22784212688436,Meat Products,49.0,2024-09-21,2024-10-10,yes,19.0,yes,10.305,no,50.0,10.305
,,Parmalat,Yogurt,2.17,,,,,50.0,,SuperValue,69.28343075728392,41.36764993711891,Dairy Products,80.0,2024-03-25,2024-06-05,yes,72.0,yes,1.085,no,50.0,1.085
,,Parmalat,Cheese,2.66,,,,,49.6,,FoodWorld,69.17577691708131,41.31731644442721,Dairy Products,82.0,2025-01-13,2025-02-10,no,28.0,yes,1.31936,no,49.6,1.31936
,,President,Cream,2.25,,,,,50.0,,MegaMarket,69.18329388665927,41.28555961852815,Dairy Products,20.0,2024-10-19,2024-11-03,yes,15.0,yes,1.125,no,50.0,1.125
,,Ozon,Biscuits,7.04,,,,,0.0,,MarketMax,69.25752289135887,41.33640647487889,Bakery Products,44.0,2025-01-19,2025-05-22,no,123.0,no,0.0,no,0.0,0.0
,,Ferrero,Cakes,3.08,,,,,50.0,,EcoGrocer,69.12210706574326,41.2320266769719,Sweets,63.0,2024-05-03,2024-11-04,yes,185.0,yes,1.54,no,50.0,1.54
,,Pepsi,Coffee,12.94,,,,,0.0,,FoodWorld,69.37149558006871,41.31489795551703,Beverages,53.0,2025-02-06,2026-09-05,yes,576.0,no,0.0,yes,0.0,0.0
,,Barilla,Biscuits,3.85,,,,,50.0,,EcoGrocer,69.22211598120029,41.37020940481288,Bakery Products,89.0,2024-05-29,2024-11-20,yes,175.0,yes,1.925,no,50.0,1.925
,,Hormel,Hot Dogs,7.57,,,,,50.0,,TastyBite,69.25377747454458,41.28967749621661,Meat Products,22.0,2024-11-29,2025-01-17,yes,49.0,yes,3.785,no,50.0,3.785
,,Barilla,Noodles,3.13,,,,,50.0,,MegaMarket,69.30950858528253,41.35960615415469,Bakery Products,51.0,2024-04-13,2024-05-12,no,29.0,yes,1.565,no,50.0,1.565
,,Milka,Cakes,10.77,,,,,14.5,,MegaMarket,69.21391743345346,41.20934871134708,Sweets,27.0,2024-05-31,2025-05-09,yes,343.0,yes,1.5616499999999998,yes,0.0,0.0
,,Makfa,Bread,5.19,,,,,50.0,,EcoGrocer,69.22552395027837,41.33545684091427,Bakery Products,54.0,2024-07-08,2024-10-20,no,104.0,yes,2.595,no,50.0,2.595
,,Nestl̩,Cream,6.21,,,,,48.7,,EcoGrocer,69.34884522862214,41.24302132434551,Dairy Products,5.0,2025-01-14,2025-02-03,yes,20.0,yes,3.0242700000000005,no,48.7,3.0242700000000005
,,Campina,Milk,3.39,,,,,50.0,,EcoGrocer,69.17643738456547,41.33050577001486,Dairy Products,40.0,2024-12-16,2025-01-04,yes,19.0,yes,1.695,no,50.0,1.695
,,Parmalat,Cottage Cheese,6.97,,,,,50.0,,EcoGrocer,69.1756147027904,41.24871374321257,Dairy Products,77.0,2024-06-19,2024-07-09,yes,20.0,yes,3.485,no,50.0,3.485
,,Lipton,Mineral Water,3.39,,,,,0.0,,PrimePick,69.36516179815638,41.28117148314394,Beverages,32.0,2024-10-18,2026-05-24,no,583.0,no,0.0,no,0.0,0.0
,,Makfa,Buns,1.47,,,,,31.2,,MegaMarket,69.30482932617605,41.2923791758956,Bakery Products,82.0,2024-10-24,2025-03-13,no,140.0,yes,0.45864,no,31.2,0.45864
,,Perdue,Beef,24.87,,,,,50.0,,NutriMart,69.28658603362652,41.273578550676135,Meat Products,45.0,2024-07-09,2024-07-20,no,11.0,yes,12.435,no,50.0,12.435
,,Ferrero,Jam,10.62,,,,,50.0,,FreshFoods,69.39488089702745,41.27349816679719,Sweets,100.0,2024-07-22,2024-10-24,yes,94.0,yes,5.31,no,50.0,5.31
,,Oscar Mayer,Beef,19.94,,,,,50.0,,EcoGrocer,69.13086885708742,41.23098991218157,Meat Products,72.0,2025-01-12,2025-01-26,yes,14.0,yes,9.97,no,50.0,9.97
,,Nestl̩ Pure Life,Mineral Water,12.37,,,,,18.8,,MarketMax,69.2035616343825,41.3344115556521,Beverages,97.0,2024-05-11,2025-12-27,yes,595.0,yes,2.32556,yes,0.0,0.0
,,Yashkino,Noodles,4.03,,,,,50.0,,FreshFoods,69.18344583025032,41.34209019330736,Bakery Products,28.0,2024-10-14,2024-12-20,yes,67.0,yes,2.015,no,50.0,2.015
,,Pepsi,Tea,3.58,,,,,0.0,,GoldenCart,69.39190810594529,41.22800801333042,Beverages,52.0,2024-06-15,2025-05-23,yes,342.0,no,0.0,yes,0.0,0.0
,,Amul,Cream,7.15,,,,,50.0,,FoodWorld,69.18584582230353,41.39079807653565,Dairy Products,89.0,2024-06-26,2024-09-05,yes,71.0,yes,3.575,no,50.0,3.575
,,Yashkino,Buns,1.0,,,,,21.8,,MarketMax,69.36880098425709,41.307639726748015,Bakery Products,78.0,2024-12-19,2025-05-30,yes,162.0,yes,0.218,yes,21.8,0.218
,,Mars,Candies,6.8,,,,,0.0,,NutriMart,69.15360121776364,41.27442363103641,Sweets,42.0,2024-09-09,2025-08-09,yes,334.0,no,0.0,yes,0.0,0.0
,,Nestl̩ Pure Life,Mineral Water,14.43,,,,,0.0,,GoldenCart,69.18354714257255,41.26344147668242,Beverages,71.0,2024-06-23,2026-01-02,yes,558.0,no,0.0,yes,0.0,0.0
,,Tyson,Sausage,14.66,,,,,50.0,,GoldenCart,69.34398450081461,41.34747215513016,Meat Products,14.0,2024-10-03,2024-10-31,yes,28.0,yes,7.33,no,50.0,7.33
,,Milka,Ice Cream,7.33,,,,,0.0,,NutriMart,69.3844411841132,41.25763370370567,Sweets,45.0,2024-05-05,2025-05-03,yes,363.0,no,0.0,yes,0.0,0.0
,,Coca-Cola,Mineral Water,1.06,,,,,0.0,,FreshFoods,69.25893460771599,41.35069672919492,Beverages,84.0,2024-09-19,2025-05-01,yes,224.0,no,0.0,yes,0.0,0.0
,,Yashkino,Biscuits,5.48,,,,,48.5,,PrimePick,69.28424828392035,41.30852862226277,Bakery Products,72.0,2024-11-25,2025-03-01,no,96.0,yes,2.6578,no,48.5,2.6578
,,Ferrero,Chocolate,5.4,,,,,50.0,,EcoGrocer,69.17361986549368,41.387399863938064,Sweets,16.0,2024-05-10,2024-10-23,yes,166.0,yes,2.7,no,50.0,2.7
,,Nestl̩ Pure Life,Carbonated Drinks,10.26,,,,,0.0,,TastyBite,69.28390041768039,41.23768731701041,Beverages,74.0,2024-03-30,2025-11-11,yes,591.0,no,0.0,yes,0.0,0.0
,,Pioner,Noodles,4.93,,,,,50.0,,SuperValue,69.2586627265404,41.379484705842174,Bakery Products,27.0,2024-05-18,2024-11-03,yes,169.0,yes,2.465,no,50.0,2.465
,,Barilla,Pasta,5.56,,,,,50.0,,MegaMarket,69.24884817556874,41.33808828592079,Bakery Products,34.0,2024-06-15,2024-09-28,yes,105.0,yes,2.78,no,50.0,2.78
,,Oscar Mayer,Sausage,24.88,,,,,48.5,,PrimePick,69.11092688110458,41.221468525960816,Meat Products,95.0,2025-02-07,2025-03-04,yes,25.0,yes,12.0668,no,48.5,12.0668
,,Campina,Butter,9.57,,,,,50.0,,GoldenCart,69.21692987705035,41.230425719071846,Dairy Products,36.0,2024-08-22,2024-10-25,no,64.0,yes,4.785,no,50.0,4.785
,,Nestl̩ Pure Life,Mineral Water,12.05,,,,,18.2,,GoldenCart,69.18639676278877,41.2298767190795,Beverages,93.0,2024-09-29,2026-08-14,yes,684.0,yes,2.1931000000000003,yes,0.0,0.0
,,Hormel,Smoked Meat,18.11,,,,,50.0,,PrimePick,69.37747102102293,41.33679774244909,Meat Products,9.0,2024-08-09,2024-09-09,no,31.0,yes,9.055,no,50.0,9.055
,,Ferrero,Jam,3.98,,,,,17.8,,TastyBite,69.34556113254757,41.29658987517176,Sweets,96.0,2024-08-03,2025-07-18,yes,349.0,yes,0.7084400000000001,yes,0.0,0.0
,,Nestl̩,Jam,4.16,,,,,0.0,,EcoGrocer,69.30167575089337,41.21362008834694,Sweets,21.0,2024-10-18,2025-09-26,no,343.0,no,0.0,no,0.0,0.0
,,Campina,Butter,6.2,,,,,50.0,,PrimePick,69.36381174819745,41.35097637020296,Dairy Products,59.0,2024-11-16,2025-01-15,yes,60.0,yes,3.1,no,50.0,3.1
,,Pioner,Noodles,6.8,,,,,50.0,,TastyBite,69.23794908925173,41.22554843576808,Bakery Products,72.0,2024-07-08,2024-12-30,yes,175.0,yes,3.4,no,50.0,3.4
,,Milka,Halva,9.63,,,,,50.0,,EcoGrocer,69.24755406477092,41.328255791978485,Sweets,5.0,2024-09-17,2024-12-28,no,102.0,yes,4.815,no,50.0,4.815
,,Amul,Yogurt,5.71,,,,,50.0,,GoldenCart,69.16239428068928,41.23992544862252,Dairy Products,69.0,2024-08-03,2024-10-07,no,65.0,yes,2.855,no,50.0,2.855
,,Yashkino,Pasta,4.13,,,,,50.0,,MegaMarket,69.10680265967784,41.205599363894535,Bakery Products,73.0,2024-04-11,2024-08-15,no,126.0,yes,2.065,no,50.0,2.065
,,Milka,Cakes,4.42,,,,,50.0,,FoodWorld,69.22826908360253,41.260258248625,Sweets,82.0,2024-09-11,2024-12-12,no,92.0,yes,2.21,no,50.0,2.21
,,Tyson,Poultry,18.94,,,,,50.0,,FreshFoods,69.3083813340116,41.23692359955952,Meat Products,5.0,2024-05-25,2024-07-15,yes,51.0,yes,9.47,no,50.0,9.47
,,Mars,Cakes,10.85,,,,,0.0,,GoldenCart,69.15985520373344,41.3235048264702,Sweets,27.0,2024-09-10,2025-04-04,yes,206.0,no,0.0,yes,0.0,0.0
,,Makfa,Biscuits,1.55,,,,,50.0,,FoodWorld,69.39193249431976,41.22879714583407,Bakery Products,80.0,2024-09-04,2024-10-29,no,55.0,yes,0.775,no,50.0,0.775
,,Cherkizovo,Beef,12.16,,,,,50.0,,FreshFoods,69.33455482894091,41.2155751485206,Meat Products,36.0,2024-06-12,2024-07-14,no,32.0,yes,6.08,no,50.0,6.08
,,Pepsi,Juices,6.09,,,,,10.2,,PrimePick,69.23790357127596,41.29311317069027,Beverages,15.0,2024-04-14,2026-03-31,yes,716.0,yes,0.62118,yes,0.0,0.0
,,Hormel,Poultry,20.13,,,,,50.0,,EcoGrocer,69.10657135364806,41.36614592089767,Meat Products,11.0,2024-07-29,2024-09-14,no,47.0,yes,10.065,no,50.0,10.065
,,Ferrero,Cakes,8.66,,,,,0.0,,NutriMart,69.30422587419396,41.35800506225524,Sweets,13.0,2024-04-28,2025-03-28,no,334.0,no,0.0,no,0.0,0.0
,,Pioner,Buns,4.32,,,,,50.0,,GoldenCart,69.32275895594512,41.341283879517874,Bakery Products,5.0,2024-10-18,2024-11-28,yes,41.0,yes,2.16,no,50.0,2.16
,,Nestl̩ Pure Life,Tea,10.35,,,,,38.4,,FreshFoods,69.25230231147322,41.20737971916952,Beverages,13.0,2024-05-29,2025-02-21,no,268.0,yes,3.9744,no,38.4,3.9744
,,Pioner,Bread,1.2,,,,,50.0,,GoldenCart,69.39897085542633,41.26362977989741,Bakery Products,13.0,2024-06-15,2024-10-08,yes,115.0,yes,0.6,no,50.0,0.6
,,Lipton,Carbonated Drinks,6.93,,,,,0.0,,FreshFoods,69.33192499642428,41.30686352840102,Beverages,2.0,2025-01-14,2025-09-11,yes,240.0,no,0.0,yes,0.0,0.0
,,Yashkino,Noodles,6.21,,,,,50.0,,NutriMart,69.29713133440715,41.253113684462434,Bakery Products,44.0,2024-04-25,2024-08-21,no,118.0,yes,3.105,no,50.0,3.105
,,Roshen,Halva,6.41,,,,,0.0,,PrimePick,69.19236071531398,41.294351872749935,Sweets,19.0,2024-05-22,2025-03-22,yes,304.0,no,0.0,yes,0.0,0.0
,,Ozon,Pasta,4.71,,,,,23.2,,FreshFoods,69.13162070819351,41.21940137023701,Bakery Products,100.0,2024-12-15,2025-05-13,yes,149.0,yes,1.09272,yes,23.2,1.09272
,,Oscar Mayer,Beef,21.32,,,,,50.0,,TastyBite,69.35124054471703,41.38595770932301,Meat Products,19.0,2024-09-24,2024-11-08,yes,45.0,yes,10.66,no,50.0,10.66
,,Ferrero,Jam,4.55,,,,,50.0,,GoldenCart,69.28190824173993,41.253059649878594,Sweets,31.0,2024-05-12,2024-12-14,yes,216.0,yes,2.275,no,50.0,2.275
,,Roshen,Chocolate,7.9,,,,,0.0,,GoldenCart,69.28825139961913,41.37183009304728,Sweets,15.0,2024-09-04,2025-05-01,no,239.0,no,0.0,no,0.0,0.0
,,Ozon,Pasta,2.58,,,,,22.1,,PrimePick,69.27149510811151,41.24390609178126,Bakery Products,56.0,2025-01-27,2025-05-09,no,102.0,yes,0.57018,no,22.1,0.57018
,,Nestl̩,Ice Cream,5.21,,,,,20.8,,MegaMarket,69.30503062510203,41.37107363007021,Sweets,16.0,2025-02-10,2025-07-04,yes,144.0,yes,1.08368,yes,20.8,1.08368
,,Nescaf̩,Carbonated Drinks,13.74,,,,,0.0,,NutriMart,69.27605878949463,41.354681542747294,Beverages,50.0,2024-09-08,2025-05-11,yes,245.0,no,0.0,yes,0.0,0.0
,,Yashkino,Wheat Flour,4.42,,,,,50.0,,SuperValue,69.20708313280377,41.239614899366295,Bakery Products,96.0,2024-04-15,2024-08-28,no,135.0,yes,2.21,no,50.0,2.21
,,Pioner,Noodles,2.52,,,,,50.0,,SuperValue,69.32921904927893,41.39165447799434,Bakery Products,10.0,2024-08-30,2024-12-28,yes,120.0,yes,1.26,no,50.0,1.26
,,Yashkino,Noodles,1.01,,,,,36.0,,FoodWorld,69.34269126103933,41.21541358545806,Bakery Products,88.0,2024-11-05,2025-03-16,yes,131.0,yes,0.3636,no,36.0,0.3636
,,Parmalat,Butter,4.19,,,,,50.0,,GoldenCart,69.31023733354132,41.34826479928356,Dairy Products,26.0,2024-04-16,2024-06-01,yes,46.0,yes,2.095,no,50.0,2.095
,,Nescaf̩,Carbonated Drinks,13.42,,,,,0.0,,SuperValue,69.16311102657426,41.289836521585954,Beverages,72.0,2024-11-27,2025-06-30,no,215.0,no,0.0,no,0.0,0.0
,,Yashkino,Bread,6.33,,,,,49.6,,PrimePick,69.31314564121107,41.22290400502507,Bakery Products,65.0,2024-10-09,2025-02-08,yes,122.0,yes,3.13968,no,49.6,3.13968
,,Ozon,Biscuits,3.44,,,,,18.1,,MegaMarket,69.3818172485637,41.32790659808428,Bakery Products,88.0,2024-11-09,2025-05-08,yes,180.0,yes,0.6226400000000001,yes,0.0,0.0
,,Nescaf̩,Coffee,13.44,,,,,50.0,,TastyBite,69.21720862133704,41.31288897544058,Beverages,13.0,2024-04-10,2024-12-23,no,257.0,yes,6.72,no,50.0,6.72
,,Tyson,Lamb,6.2,,,,,50.0,,SuperValue,69.28607743258937,41.34063989208202,Meat Products,32.0,2024-08-09,2024-09-09,yes,31.0,yes,3.1,no,50.0,3.1
,,Roshen,Candies,2.32,,,,,50.0,,SuperValue,69.1867208363186,41.22086818454468,Sweets,47.0,2024-07-17,2025-01-11,yes,178.0,yes,1.16,no,50.0,1.16
,,Nescaf̩,Mineral Water,4.11,,,,,10.9,,EcoGrocer,69.32830502863627,41.22406721549064,Beverages,93.0,2025-02-08,2026-10-01,no,600.0,yes,0.44799,no,0.0,0.0
,,Campina,Cream,6.8,,,,,50.0,,EcoGrocer,69.29087248892876,41.205117043479774,Dairy Products,62.0,2024-07-22,2024-09-22,yes,62.0,yes,3.4,no,50.0,3.4
,,Lipton,Tea,1.32,,,,,50.0,,TastyBite,69.3011059267719,41.28422433310955,Beverages,24.0,2024-04-11,2024-11-20,yes,223.0,yes,0.66,no,50.0,0.66
,,President,Milk,3.93,,,,,50.0,,PrimePick,69.11177735093545,41.33155671947744,Dairy Products,59.0,2024-05-16,2024-07-24,yes,69.0,yes,1.965,no,50.0,1.965
,,Milka,Chocolate,2.06,,,,,0.0,,MegaMarket,69.17328997997213,41.29591721496627,Sweets,24.0,2024-07-07,2025-05-27,yes,324.0,no,0.0,yes,0.0,0.0
,,Amul,Kefir,4.08,,,,,50.0,,FreshFoods,69.15356236151554,41.33454572420944,Dairy Products,83.0,2024-08-21,2024-10-20,yes,60.0,yes,2.04,no,50.0,2.04
,,Hormel,Sausage,14.07,,,,,49.8,,NutriMart,69.38164818035511,41.277394001797326,Meat Products,15.0,2025-01-20,2025-02-07,yes,18.0,yes,7.0068600000000005,no,49.8,7.0068600000000005
,,Campina,Butter,5.32,,,,,46.6,,EcoGrocer,69.25457949560882,41.39348064366608,Dairy Products,87.0,2024-11-30,2025-02-16,yes,78.0,yes,2.4791200000000004,no,46.6,2.4791200000000004
,,Danone,Cream,6.35,,,,,50.0,,MarketMax,69.139337669374,41.37867469118556,Dairy Products,52.0,2024-09-30,2024-12-09,no,70.0,yes,3.175,no,50.0,3.175
,,Danone,Cottage Cheese,8.59,,,,,50.0,,GoldenCart,69.3066721885738,41.36381447728589,Dairy Products,68.0,2024-11-18,2025-01-07,yes,50.0,yes,4.295,no,50.0,4.295
,,Perdue,Beef,12.82,,,,,50.0,,SuperValue,69.1623188552604,41.21197657452656,Meat Products,39.0,2024-08-18,2024-10-14,yes,57.0,yes,6.41,no,50.0,6.41
,,Parmalat,Cream,5.33,,,,,50.0,,FoodWorld,69.12150965509399,41.36874952170861,Dairy Products,15.0,2024-04-24,2024-07-05,yes,72.0,yes,2.665,no,50.0,2.665
,,Oscar Mayer,Poultry,17.02,,,,,50.0,,PrimePick,69.10722201357224,41.27454515906727,Meat Products,66.0,2024-07-13,2024-07-27,no,14.0,yes,8.51,no,50.0,8.51
,,Perdue,Beef,12.54,,,,,50.0,,MarketMax,69.36367849322869,41.33105786846787,Meat Products,33.0,2024-10-03,2024-10-30,no,27.0,yes,6.27,no,50.0,6.27
,,Danone,Cheese,2.02,,,,,45.0,,MarketMax,69.13776378110474,41.33368398015072,Dairy Products,71.0,2024-12-30,2025-02-11,yes,43.0,yes,0.909,no,45.0,0.909
,,Pioner,Buns,5.04,,,,,50.0,,EcoGrocer,69.15826763241081,41.38505648408288,Bakery Products,30.0,2024-04-28,2024-08-01,yes,95.0,yes,2.52,no,50.0,2.52
,,Mars,Jam,11.35,,,,,22.7,,SuperValue,69.2230900172955,41.3907618786122,Sweets,83.0,2024-06-12,2025-05-15,yes,337.0,yes,2.57645,yes,22.7,2.57645
,,Tyson,Sausage,6.88,,,,,50.0,,NutriMart,69.19724532199898,41.31868469691799,Meat Products,96.0,2024-06-01,2024-07-15,yes,44.0,yes,3.44,no,50.0,3.44
,,Coca-Cola,Coffee,8.51,,,,,50.0,,SuperValue,69.38556353028612,41.3801266224386,Beverages,25.0,2024-03-29,2024-12-23,yes,269.0,yes,4.255,no,50.0,4.255
,,President,Kefir,6.9,,,,,50.0,,NutriMart,69.2023671071767,41.37412907137097,Dairy Products,87.0,2024-11-03,2025-01-23,no,81.0,yes,3.45,no,50.0,3.45
,,Nestl̩ Pure Life,Coffee,5.42,,,,,23.4,,TastyBite,69.15328638325445,41.28403725416506,Beverages,79.0,2024-11-03,2025-06-29,no,238.0,yes,1.26828,no,23.4,1.26828
,,Cherkizovo,Sausage,15.34,,,,,50.0,,SuperValue,69.3544590436561,41.38002220967079,Meat Products,43.0,2024-10-18,2024-11-16,yes,29.0,yes,7.67,no,50.0,7.67
