store_name,location_long,location_lat,product_group,product_brand,product_name,sales_volume,date_of_manufacture,date_of_expiry,product_price,status
FreshFoods,69.16212065005575,41.29205074348969,Beverages,Lipton,Carbonated Drinks,24,2024-12-23,2025-07-19,13.7,yes
FreshFoods,69.31348266471676,41.237016689629456,Dairy Products,Nestlé,Cheese,32,2024-11-03,2024-11-21,4.81,yes
TastyBite,69.16835700316489,41.353383075747814,Bakery Products,Yashkino,Pasta,28,2025-01-25,2025-05-15,5.33,no
MegaMarket,69.2981802965503,41.31323918499391,Sweets,Ferrero,Halva,55,2025-02-15,2025-11-13,6.34,yes
MegaMarket,69.37596927959335,41.21752015597206,Meat Products,Perdue,Poultry,93,2024-10-14,2024-12-13,23.85,yes
PrimePick,69.35364807232396,41.36151527666626,Beverages,Pepsi,Juices,7,2024-12-28,2026-03-20,13.9,yes
FreshFoods,69.34434202310894,41.39760209650444,Meat Products,Oscar Mayer,Hot Dogs,75,2025-01-02,2025-01-18,12.12,no
NutriMart,69.32154776807243,41.31328581195612,Beverages,Coca-Cola,Mineral Water,19,2024-12-10,2026-05-26,9.8,no
FreshFoods,69.36451456540894,41.27725870816793,Bakery Products,Ozon,Buns,43,2024-05-30,2024-06-08,2.72,no
TastyBite,69.2114485989852,41.34829491579599,Sweets,Mars,Halva,98,2024-05-20,2025-05-15,2.35,yes
TastyBite,69.10599750141428,41.38022873547244,Dairy Products,Parmalat,Yogurt,2,2024-10-26,2025-01-10,3.75,yes
TastyBite,69.16067712948842,41.278403051005974,Sweets,Roshen,Cakes,3,2024-05-11,2025-03-17,8.37,yes
MarketMax,69.32082031189191,41.3982232970028,Dairy Products,Amul,Butter,83,2024-05-20,2024-06-05,4.63,no
FreshFoods,69.29828860885098,41.361145333161424,Meat Products,Perdue,Poultry,98,2024-08-22,2024-09-20,23.72,yes
MarketMax,69.27391924417007,41.30134574359314,Dairy Products,Parmalat,Yogurt,66,2024-11-06,2025-01-14,5.77,yes
PrimePick,69.34357880855457,41.248899116877354,Meat Products,Hormel,Sausage,64,2024-10-22,2024-12-06,11.29,no
NutriMart,69.34102219289676,41.26093840121036,Beverages,Pepsi,Carbonated Drinks,92,2024-11-17,2025-12-25,3.34,yes
EcoGrocer,69.34411589277116,41.32129092229509,Sweets,Mars,Halva,86,2024-04-08,2024-12-21,6.09,no
FreshFoods,69.16809261279371,41.22110199975433,Bakery Products,Ozon,Pasta,3,2024-11-03,2025-02-19,4.63,no
SuperValue,69.18342715663768,41.376736466191836,Beverages,Lipton,Coffee,11,2025-02-10,2026-10-24,1.47,yes
FreshFoods,69.34001118703448,41.378221784481525,Dairy Products,Danone,Cream,35,2024-06-22,2024-08-05,5.42,yes
PrimePick,69.23487869614381,41.369989205497774,Bakery Products,Yashkino,Wheat Flour,9,2024-07-08,2024-08-03,4.68,yes
PrimePick,69.27623598304847,41.34336318498889,Beverages,Coca-Cola,Tea,96,2024-12-31,2025-11-22,6.8,yes
PrimePick,69.2807127751364,41.21571294802425,Bakery Products,Barilla,Biscuits,27,2024-07-27,2024-11-29,4.77,no
EcoGrocer,69.2620575404417,41.355765676425044,Meat Products,Hormel,Poultry,54,2024-08-22,2024-09-26,23.05,no
FreshFoods,69.32106646794404,41.301401819957455,Sweets,Roshen,Cakes,76,2024-06-17,2025-04-10,6.02,yes
MegaMarket,69.13346741503669,41.32881026751902,Sweets,Roshen,Cakes,29,2024-12-24,2025-07-01,2.45,yes
GoldenCart,69.29694403875301,41.362511486525364,Dairy Products,President,Kefir,56,2024-03-24,2024-06-12,6.24,yes
PrimePick,69.26913179892759,41.353113229999146,Sweets,Mars,Jam,17,2024-08-10,2025-04-02,11.48,no
SuperValue,69.35202365565013,41.363948204891955,Beverages,Coca-Cola,Tea,27,2024-07-31,2026-02-17,1.48,no
TastyBite,69.34502262972597,41.27272033266427,Beverages,Pepsi,Mineral Water,34,2025-01-01,2026-01-15,10.65,yes
EcoGrocer,69.3039939622402,41.27691762749293,Bakery Products,Yashkino,Buns,26,2024-12-10,2024-12-18,3.14,yes
EcoGrocer,69.29993860248163,41.36840740869891,Sweets,Ferrero,Cakes,73,2024-05-15,2024-09-23,6.02,yes
PrimePick,69.2021474552676,41.3710087275952,Bakery Products,Yashkino,Buns,53,2024-12-28,2025-01-28,2.42,yes
FoodWorld,69.30921085505987,41.31419701951384,Bakery Products,Pioner,Buns,100,2024-12-29,2025-01-31,4.91,yes
EcoGrocer,69.37489149746833,41.33524358543624,Sweets,Roshen,Candies,5,2024-06-16,2024-10-29,4.0,yes
MarketMax,69.15451484766263,41.37931047951809,Sweets,Milka,Chocolate,93,2024-11-16,2025-11-07,6.55,yes
TastyBite,69.14205446105741,41.344345798922795,Dairy Products,President,Yogurt,53,2024-07-25,2024-10-14,6.07,yes
MegaMarket,69.39655158091627,41.21731680225601,Beverages,Nescafé,Mineral Water,23,2024-12-15,2026-11-17,10.37,yes
EcoGrocer,69.30216054674437,41.33963915234848,Sweets,Ferrero,Chocolate,100,2024-12-28,2025-06-15,11.66,no
FoodWorld,69.36842038442146,41.21903562015365,Meat Products,Perdue,Hot Dogs,45,2024-07-24,2024-09-06,11.33,no
MarketMax,69.10863535818254,41.24906295577926,Bakery Products,Makfa,Wheat Flour,57,2024-06-12,2024-11-27,3.1,yes
FreshFoods,69.38910101388227,41.23031320542224,Beverages,Pepsi,Carbonated Drinks,7,2024-10-04,2026-08-25,8.74,yes
NutriMart,69.1327271239427,41.378596320543934,Dairy Products,Parmalat,Cream,10,2024-06-04,2024-08-28,9.1,yes
PrimePick,69.11232430890325,41.22728916491784,Bakery Products,Barilla,Noodles,26,2024-10-19,2024-11-27,2.99,yes
TastyBite,69.29810047213034,41.3195980298003,Beverages,Nescafé,Coffee,55,2024-04-23,2026-02-23,13.97,no
SuperValue,69.22501143162073,41.31615092275284,Beverages,Coca-Cola,Tea,98,2024-06-23,2025-11-24,9.97,no
MarketMax,69.39077977002916,41.20066641208978,Dairy Products,President,Kefir,99,2024-11-16,2025-01-06,2.6,yes
TastyBite,69.35937266610465,41.38418856016118,Beverages,Lipton,Carbonated Drinks,87,2024-07-23,2026-05-21,11.38,no
MarketMax,69.3677240630132,41.25318066297398,Sweets,Milka,Cakes,29,2024-09-10,2025-08-12,6.53,no
TastyBite,69.13470518175374,41.2755375417029,Sweets,Milka,Cakes,65,2024-07-16,2025-05-13,2.74,no
TastyBite,69.26370446089773,41.21435308373557,Meat Products,Hormel,Hot Dogs,73,2024-06-12,2024-07-01,20.17,no
MarketMax,69.1433397953387,41.36475783087176,Meat Products,Hormel,Beef,24,2024-09-14,2024-11-13,21.94,yes
MegaMarket,69.38307754675532,41.205325821209506,Sweets,Ferrero,Halva,43,2025-01-13,2025-05-19,11.13,no
MegaMarket,69.26726811443423,41.24459598440809,Beverages,Pepsi,Carbonated Drinks,76,2024-08-15,2025-02-13,4.12,no
MegaMarket,69.28987423805779,41.33673306825013,Dairy Products,Campina,Yogurt,56,2025-01-25,2025-04-19,9.5,yes
MarketMax,69.1633722492368,41.398200407918075,Dairy Products,Amul,Cheese,100,2024-05-10,2024-08-07,5.7,no
FoodWorld,69.13469423669486,41.28204468933483,Bakery Products,Yashkino,Pasta,87,2024-04-28,2024-07-04,1.9,yes
SuperValue,69.1541723096357,41.22436920963093,Sweets,Milka,Candies,46,2024-04-09,2024-08-10,10.87,yes
FoodWorld,69.33502462614365,41.24754157947571,Meat Products,Cherkizovo,Sausage,28,2025-02-06,2025-02-22,16.1,no
FoodWorld,69.2657875855417,41.28511000783141,Meat Products,Perdue,Beef,44,2024-08-27,2024-10-03,9.2,no
PrimePick,69.15379444911876,41.22313850029895,Dairy Products,Nestlé,Cream,56,2024-09-29,2024-10-27,5.26,no
FreshFoods,69.31227726635467,41.35165625480251,Dairy Products,President,Cheese,52,2024-03-29,2024-05-03,4.35,yes
MarketMax,69.28153542486515,41.368461609390394,Dairy Products,Amul,Milk,38,2024-07-06,2024-08-18,8.07,no
MarketMax,69.21038812387457,41.2422171652267,Meat Products,Perdue,Poultry,47,2024-07-31,2024-09-01,20.71,yes
EcoGrocer,69.32440942355838,41.213874411206525,Beverages,Coca-Cola,Juices,25,2024-07-17,2026-07-04,8.65,no
PrimePick,69.31058594724715,41.28188364937678,Beverages,Nescafé,Tea,49,2024-04-13,2025-02-05,8.19,no
TastyBite,69.31612428012716,41.21480860728435,Meat Products,Tyson,Lamb,54,2024-07-11,2024-08-06,15.53,yes
FreshFoods,69.20028143611898,41.383334902418994,Dairy Products,Amul,Yogurt,58,2025-01-26,2025-02-16,8.93,yes
NutriMart,69.1209707625442,41.35380336347828,Meat Products,Hormel,Lamb,9,2024-06-10,2024-06-22,20.82,yes
GoldenCart,69.35961764058524,41.255694642955675,Sweets,Roshen,Chocolate,6,2024-11-17,2025-05-20,5.43,yes
TastyBite,69.38749006148964,41.39422421702227,Dairy Products,President,Cream,27,2024-10-19,2024-12-16,5.57,yes
EcoGrocer,69.14913311342,41.29169125393335,Meat Products,Tyson,Beef,37,2024-05-08,2024-05-30,12.98,yes
MarketMax,69.16956656555695,41.39134869370517,Sweets,Ferrero,Jam,17,2024-05-25,2025-01-08,10.7,yes
EcoGrocer,69.12864579729815,41.218359515566085,Beverages,Nestlé Pure Life,Juices,100,2024-11-05,2025-09-02,12.33,yes
NutriMart,69.35006187938974,41.389426746940444,Dairy Products,Danone,Cottage Cheese,91,2025-02-01,2025-03-22,9.22,yes
TastyBite,69.25917662186211,41.2655497292396,Beverages,Lipton,Coffee,36,2024-05-19,2025-07-14,10.45,yes
PrimePick,69.36936003686473,41.371967816202456,Sweets,Roshen,Halva,51,2025-01-21,2025-04-25,7.19,yes
MarketMax,69.26112484553764,41.26478123418632,Meat Products,Tyson,Hot Dogs,89,2024-07-19,2024-08-15,16.68,no
NutriMart,69.26613529903375,41.216723368610694,Meat Products,Hormel,Poultry,60,2024-08-08,2024-08-26,14.16,yes
GoldenCart,69.33946338052623,41.24140962418489,Bakery Products,Pioner,Noodles,53,2024-04-20,2024-05-12,5.21,yes
SuperValue,69.16247473036985,41.302433291668414,Dairy Products,President,Kefir,12,2025-01-27,2025-03-13,6.89,no
MarketMax,69.39304475725127,41.387113746483095,Sweets,Ferrero,Halva,4,2024-07-13,2025-03-20,6.14,no
NutriMart,69.26118038510094,41.39930568745178,Dairy Products,Amul,Cream,83,2024-09-25,2024-12-16,5.96,yes
FoodWorld,69.28675833025332,41.315634284866356,Sweets,Roshen,Candies,77,2025-02-03,2025-07-31,11.85,yes
FoodWorld,69.3136293593512,41.39340690504479,Beverages,Nestlé Pure Life,Tea,32,2024-05-05,2026-03-06,11.89,yes
MarketMax,69.37575030368548,41.34044304591345,Beverages,Nescafé,Tea,9,2024-10-11,2025-12-03,12.14,no
MarketMax,69.18298705226091,41.35313996338749,Bakery Products,Barilla,Pasta,19,2024-10-14,2024-11-23,3.12,no
TastyBite,69.1833127243587,41.399325038581445,Meat Products,Perdue,Sausage,47,2024-08-07,2024-09-19,14.73,yes
GoldenCart,69.18269575390396,41.27140716850472,Bakery Products,Ozon,Noodles,84,2024-09-07,2024-11-26,1.72,yes
FoodWorld,69.22445201591984,41.312781674378925,Sweets,Mars,Chocolate,90,2024-06-17,2025-06-13,8.16,no
TastyBite,69.17909816449526,41.30111872250882,Dairy Products,Campina,Cottage Cheese,21,2024-03-28,2024-05-26,3.97,yes
MegaMarket,69.39877815738099,41.20053801524634,Sweets,Nestlé,Halva,54,2025-01-19,2025-05-09,2.38,yes
SuperValue,69.25231103757012,41.26057079553742,Meat Products,Oscar Mayer,Poultry,2,2024-08-05,2024-08-19,23.56,yes
GoldenCart,69.13212221171001,41.21542428400965,Bakery Products,Pioner,Biscuits,67,2024-10-18,2024-11-17,5.56,yes
FoodWorld,69.15838138071165,41.298927634521725,Sweets,Ferrero,Candies,29,2024-07-19,2025-04-03,6.36,no
PrimePick,69.37145304556859,41.26313270852905,Sweets,Milka,Cakes,42,2024-11-03,2025-08-21,11.63,yes
SuperValue,69.11126580172414,41.39436420779325,Meat Products,Tyson,Smoked Meat,54,2024-08-10,2024-08-21,5.28,yes
PrimePick,69.11552591627074,41.207698360340956,Beverages,Pepsi,Carbonated Drinks,82,2024-10-13,2026-04-23,12.57,yes
MarketMax,69.10714659412128,41.240100541226255,Meat Products,Hormel,Sausage,96,2024-04-20,2024-05-05,21.36,no
EcoGrocer,69.24605585462561,41.36894639633136,Beverages,Lipton,Carbonated Drinks,56,2024-07-30,2025-12-01,10.45,yes
NutriMart,69.2330516879064,41.25114715455641,Sweets,Ferrero,Jam,66,2025-01-21,2025-06-18,10.93,yes
GoldenCart,69.15724289946724,41.21291683616597,Meat Products,Oscar Mayer,Poultry,81,2024-10-25,2024-11-09,21.59,yes
MarketMax,69.33218622245867,41.373768033462625,Beverages,Nescafé,Mineral Water,98,2024-07-24,2026-06-22,4.97,no
GoldenCart,69.20987366629781,41.3847301410779,Meat Products,Tyson,Sausage,87,2024-08-05,2024-09-20,6.76,no
GoldenCart,69.17082628730525,41.37708945761183,Sweets,Ferrero,Jam,34,2024-04-14,2025-01-06,8.72,yes
PrimePick,69.24105049435775,41.213394370211084,Bakery Products,Barilla,Biscuits,79,2024-03-30,2024-09-22,5.39,yes
FreshFoods,69.13730338212739,41.27960757127101,Meat Products,Cherkizovo,Sausage,28,2025-02-09,2025-03-16,8.11,yes
MegaMarket,69.26758473594056,41.38279630554379,Meat Products,Perdue,Poultry,30,2025-01-18,2025-03-16,10.01,no
SuperValue,69.14935735324165,41.38486152289975,Meat Products,Tyson,Beef,75,2024-06-11,2024-08-06,23.22,no
FreshFoods,69.16802042610745,41.256686727560535,Dairy Products,President,Cottage Cheese,64,2024-07-21,2024-08-05,9.04,yes
EcoGrocer,69.34326442572802,41.37867984752703,Bakery Products,Ozon,Buns,94,2025-02-05,2025-04-06,7.62,no
SuperValue,69.29044920793324,41.38443933674667,Meat Products,Hormel,Smoked Meat,48,2024-09-12,2024-11-04,24.85,no
TastyBite,69.38105031912231,41.35676271778153,Beverages,Nestlé Pure Life,Tea,70,2024-07-09,2025-08-27,9.32,yes
PrimePick,69.3064744491286,41.29641976589669,Meat Products,Tyson,Hot Dogs,65,2024-12-04,2025-01-02,20.24,yes
TastyBite,69.17562179988022,41.28177582039114,Sweets,Mars,Jam,73,2024-09-09,2025-08-11,3.8,no
TastyBite,69.1993634210081,41.28680130176805,Bakery Products,Barilla,Buns,10,2024-12-31,2025-06-10,4.94,no
NutriMart,69.3824809621039,41.326841374854354,Meat Products,Perdue,Smoked Meat,89,2024-03-28,2024-05-27,14.02,yes
MarketMax,69.16157175001405,41.30653179388545,Beverages,Lipton,Mineral Water,27,2024-06-07,2026-03-07,2.39,yes
TastyBite,69.11346929742864,41.34147894871932,Meat Products,Tyson,Hot Dogs,71,2024-04-04,2024-05-23,7.64,yes
SuperValue,69.33095608838136,41.21915533860874,Sweets,Mars,Ice Cream,37,2024-07-03,2024-10-11,8.33,no
TastyBite,69.1896706688327,41.28873461779482,Bakery Products,Yashkino,Pasta,6,2024-06-03,2024-08-25,5.4,yes
PrimePick,69.21175238083518,41.286861033138884,Dairy Products,Amul,Cheese,11,2024-12-21,2025-01-04,2.97,yes
EcoGrocer,69.10857592460421,41.3646362925332,Bakery Products,Yashkino,Buns,84,2024-04-24,2024-08-10,5.33,yes
SuperValue,69.192315440559,41.38964199190097,Beverages,Lipton,Tea,36,2024-11-21,2025-07-26,14.87,yes
NutriMart,69.18440231259932,41.344491485339965,Meat Products,Perdue,Poultry,18,2024-03-31,2024-05-11,9.96,no
EcoGrocer,69.36463450125193,41.21135217887553,Beverages,Coca-Cola,Coffee,29,2024-06-18,2025-03-17,5.63,no
MegaMarket,69.17162704597814,41.367029290137296,Meat Products,Tyson,Smoked Meat,50,2024-09-28,2024-11-19,18.91,yes
MegaMarket,69.28312449319478,41.35951794324087,Meat Products,Oscar Mayer,Hot Dogs,85,2024-07-17,2024-07-30,12.96,yes
SuperValue,69.3784332087157,41.36818121304045,Meat Products,Hormel,Sausage,15,2024-04-07,2024-05-08,5.96,yes
MarketMax,69.14579292608578,41.22562711066085,Beverages,Lipton,Coffee,69,2025-01-29,2026-01-12,2.01,yes
FreshFoods,69.25037642022757,41.32204044367957,Sweets,Mars,Halva,85,2024-07-28,2025-06-24,8.21,no
TastyBite,69.28954842572558,41.339061129567376,Dairy Products,President,Milk,95,2024-09-11,2024-11-14,4.17,yes
MarketMax,69.3880377536985,41.235993704413055,Meat Products,Perdue,Poultry,58,2025-01-16,2025-01-24,22.73,no
EcoGrocer,69.13462268778386,41.29870537567137,Meat Products,Cherkizovo,Smoked Meat,36,2024-11-24,2025-01-08,24.54,no
MegaMarket,69.11051409367576,41.275158345977346,Sweets,Roshen,Jam,28,2024-11-21,2025-11-16,4.82,no
MarketMax,69.18777738250769,41.385824981866826,Dairy Products,Amul,Milk,37,2024-08-27,2024-10-07,3.55,no
MegaMarket,69.33953061768094,41.37775271125861,Bakery Products,Barilla,Biscuits,5,2024-03-20,2024-04-02,2.08,no
FoodWorld,69.15368947962415,41.29563401695095,Meat Products,Oscar Mayer,Smoked Meat,100,2025-01-28,2025-03-03,21.1,no
FreshFoods,69.34637717112936,41.20790477232853,Bakery Products,Ozon,Wheat Flour,14,2024-11-15,2024-12-28,6.74,yes
MegaMarket,69.17532994874564,41.24100279928276,Sweets,Ferrero,Chocolate,61,2024-06-16,2025-03-31,11.57,yes
MegaMarket,69.22883378225666,41.22025771297623,Meat Products,Cherkizovo,Smoked Meat,82,2024-03-25,2024-05-05,22.78,yes
MarketMax,69.36373092301217,41.27791261218298,Bakery Products,Ozon,Noodles,3,2024-08-20,2024-11-12,5.91,yes
MarketMax,69.30067327287678,41.23109171737863,Beverages,Lipton,Carbonated Drinks,12,2024-05-09,2025-03-21,7.23,no
TastyBite,69.15218657237295,41.29814821364156,Dairy Products,Campina,Butter,59,2024-10-17,2024-12-24,9.79,no
SuperValue,69.2843220307838,41.29334273066759,Beverages,Lipton,Carbonated Drinks,84,2024-11-05,2025-08-29,2.02,yes
MegaMarket,69.2677021282872,41.26632997798929,Sweets,Nestlé,Cakes,54,2024-08-23,2025-01-11,4.91,no
GoldenCart,69.3455819016002,41.371829799214055,Beverages,Nescafé,Coffee,43,2024-06-25,2026-04-13,5.09,yes
SuperValue,69.22079792424292,41.285713208285266,Beverages,Nescafé,Coffee,73,2025-02-09,2026-12-24,11.04,no
EcoGrocer,69.39671963820814,41.38033956237601,Dairy Products,President,Cream,50,2024-04-05,2024-05-17,7.8,no
EcoGrocer,69.17295758325528,41.340013111177846,Dairy Products,Nestlé,Kefir,87,2024-03-27,2024-05-25,7.7,no
FoodWorld,69.28057656666944,41.320526437751134,Meat Products,Tyson,Hot Dogs,79,2024-09-29,2024-11-21,18.35,no
SuperValue,69.20347154817647,41.25378824059073,Beverages,Lipton,Carbonated Drinks,44,2025-01-15,2026-09-15,2.05,yes
NutriMart,69.21687658107534,41.28597228453476,Bakery Products,Makfa,Noodles,100,2024-08-15,2024-09-14,3.75,no
NutriMart,69.21222268279533,41.32505446598463,Dairy Products,President,Yogurt,71,2024-12-04,2024-12-29,4.57,yes
MarketMax,69.1601834392609,41.26628209706166,Bakery Products,Barilla,Noodles,69,2024-04-17,2024-07-22,7.59,yes
EcoGrocer,69.34835940052976,41.3115391570341,Sweets,Ferrero,Ice Cream,32,2024-08-30,2025-07-08,7.27,yes
TastyBite,69.22664825759533,41.22881860701796,Bakery Products,Ozon,Biscuits,19,2024-08-16,2024-10-28,1.66,yes
MarketMax,69.27902271078052,41.20743110992251,Beverages,Nestlé Pure Life,Carbonated Drinks,3,2025-01-29,2026-09-17,5.0,yes
NutriMart,69.3770554974927,41.38487263997891,Sweets,Ferrero,Jam,39,2024-12-11,2025-11-13,2.24,no
SuperValue,69.18769200993347,41.34976282915222,Beverages,Pepsi,Coffee,91,2025-01-14,2025-08-23,8.79,yes
TastyBite,69.11122512696728,41.30228335458561,Beverages,Lipton,Carbonated Drinks,29,2024-05-10,2025-05-16,5.73,yes
TastyBite,69.16366363997749,41.3723074524443,Beverages,Pepsi,Juices,1,2024-07-28,2025-05-10,9.72,no
PrimePick,69.28247345357966,41.20598226566894,Beverages,Nestlé Pure Life,Carbonated Drinks,99,2024-05-24,2025-09-26,6.61,yes
TastyBite,69.21135217540517,41.3124510160482,Dairy Products,President,Cottage Cheese,23,2024-04-22,2024-07-06,4.97,yes
EcoGrocer,69.32067703571357,41.36709690278637,Sweets,Milka,Cakes,34,2025-02-10,2025-12-29,2.29,yes
GoldenCart,69.10855753641266,41.313144023572804,Beverages,Nestlé Pure Life,Juices,91,2024-12-13,2025-07-25,7.79,yes
TastyBite,69.1626040332651,41.29971173610268,Bakery Products,Yashkino,Buns,32,2024-05-18,2024-07-09,4.19,yes
TastyBite,69.37647804507883,41.27869450268334,Sweets,Milka,Halva,23,2025-02-08,2025-07-13,11.2,yes
PrimePick,69.3657705049283,41.34151437632161,Sweets,Roshen,Chocolate,50,2024-03-26,2024-09-28,10.8,no
PrimePick,69.17836541453377,41.245637334793656,Meat Products,Hormel,Sausage,14,2024-07-31,2024-08-13,7.06,no
FreshFoods,69.34534357654714,41.30044511128032,Beverages,Pepsi,Coffee,83,2024-04-28,2025-04-16,12.6,yes
EcoGrocer,69.30856048115604,41.24976109196122,Meat Products,Hormel,Hot Dogs,91,2024-03-23,2024-05-12,6.98,yes
FreshFoods,69.28236300868467,41.24436837499713,Beverages,Coca-Cola,Juices,50,2025-02-13,2027-01-07,14.94,yes
NutriMart,69.17778512489701,41.30306241880214,Beverages,Nestlé Pure Life,Juices,63,2025-01-04,2026-03-18,1.2,yes
EcoGrocer,69.33080578401083,41.231834783243734,Sweets,Roshen,Jam,21,2024-06-12,2024-10-02,10.62,yes
FreshFoods,69.29869266392238,41.29600437329286,Meat Products,Cherkizovo,Smoked Meat,38,2024-04-04,2024-04-20,18.89,yes
MarketMax,69.30029920562495,41.35815972528609,Beverages,Nestlé Pure Life,Coffee,58,2024-05-24,2026-05-11,1.2,yes
TastyBite,69.31073928678319,41.280472118296714,Bakery Products,Pioner,Wheat Flour,2,2024-12-27,2025-01-05,3.56,yes
FreshFoods,69.278973550006,41.240166226411226,Sweets,Mars,Chocolate,90,2024-07-23,2024-10-21,2.0,no
FoodWorld,69.15387670798758,41.325410894331846,Beverages,Nescafé,Tea,81,2024-06-09,2025-05-13,1.72,no
EcoGrocer,69.23106397546749,41.20132058724219,Sweets,Mars,Ice Cream,74,2024-06-14,2024-12-06,4.05,no
FoodWorld,69.38428347122093,41.29305393258504,Bakery Products,Barilla,Bread,35,2024-04-23,2024-07-28,6.96,yes
NutriMart,69.1989570617654,41.2236078631834,Dairy Products,Campina,Yogurt,59,2024-05-26,2024-06-30,8.65,yes
PrimePick,69.35283036185074,41.22171152092206,Sweets,Nestlé,Candies,43,2024-12-19,2025-07-18,5.06,yes
MarketMax,69.14917933852732,41.31314308690749,Sweets,Nestlé,Jam,84,2024-08-03,2025-04-15,5.51,yes
NutriMart,69.21443471691147,41.22958215275416,Bakery Products,Makfa,Bread,47,2024-12-12,2025-04-27,3.44,no
SuperValue,69.12750660626998,41.399985168327824,Meat Products,Perdue,Smoked Meat,28,2025-02-13,2025-03-25,21.32,yes
